N°;Secondes;Brut;Volts;Date
    214;  2155;1192;1.490;Tue Feb 21 21:58:15 2017
    215;  2165;1192;1.490;Tue Feb 21 21:58:25 2017
    216;  2175;1192;1.490;Tue Feb 21 21:58:35 2017
    217;  2185;1192;1.490;Tue Feb 21 21:58:45 2017
    218;  2195;1192;1.490;Tue Feb 21 21:58:55 2017
    219;  2205;1192;1.490;Tue Feb 21 21:59:05 2017
    220;  2215;1192;1.490;Tue Feb 21 21:59:15 2017
    221;  2225;1192;1.490;Tue Feb 21 21:59:25 2017
    222;  2235;1192;1.490;Tue Feb 21 21:59:35 2017
    223;  2245;1192;1.490;Tue Feb 21 21:59:45 2017
    224;  2255;1192;1.490;Tue Feb 21 21:59:55 2017
    225;  2266;1192;1.490;Tue Feb 21 22:00:06 2017
    226;  2276;1192;1.490;Tue Feb 21 22:00:16 2017
    227;  2286;1192;1.490;Tue Feb 21 22:00:26 2017
    228;  2296;1192;1.490;Tue Feb 21 22:00:36 2017
    229;  2306;1192;1.490;Tue Feb 21 22:00:46 2017
    230;  2316;1192;1.490;Tue Feb 21 22:00:56 2017
    231;  2326;1192;1.490;Tue Feb 21 22:01:06 2017
    232;  2336;1192;1.490;Tue Feb 21 22:01:16 2017
    233;  2346;1192;1.490;Tue Feb 21 22:01:26 2017
    234;  2356;1192;1.490;Tue Feb 21 22:01:36 2017
    235;  2366;1192;1.490;Tue Feb 21 22:01:46 2017
    236;  2376;1192;1.490;Tue Feb 21 22:01:56 2017
    237;  2386;1192;1.490;Tue Feb 21 22:02:06 2017
    238;  2396;1192;1.490;Tue Feb 21 22:02:16 2017
    239;  2406;1192;1.490;Tue Feb 21 22:02:26 2017
    240;  2416;1192;1.490;Tue Feb 21 22:02:36 2017
    241;  2426;1192;1.490;Tue Feb 21 22:02:46 2017
    242;  2436;1192;1.490;Tue Feb 21 22:02:56 2017
    243;  2446;1192;1.490;Tue Feb 21 22:03:06 2017
    244;  2456;1192;1.490;Tue Feb 21 22:03:16 2017
    245;  2466;1192;1.490;Tue Feb 21 22:03:26 2017
    246;  2476;1192;1.490;Tue Feb 21 22:03:36 2017
    247;  2487;1192;1.490;Tue Feb 21 22:03:47 2017
    248;  2497;1192;1.490;Tue Feb 21 22:03:57 2017
    249;  2507;1192;1.490;Tue Feb 21 22:04:07 2017
    250;  2517;1192;1.490;Tue Feb 21 22:04:17 2017
    251;  2527;1192;1.490;Tue Feb 21 22:04:27 2017
    252;  2537;1192;1.490;Tue Feb 21 22:04:37 2017
    253;  2547;1192;1.490;Tue Feb 21 22:04:47 2017
    254;  2557;1192;1.490;Tue Feb 21 22:04:57 2017
    255;  2567;1192;1.490;Tue Feb 21 22:05:07 2017
    256;  2577;1192;1.490;Tue Feb 21 22:05:17 2017
    257;  2587;1192;1.490;Tue Feb 21 22:05:27 2017
    258;  2597;1192;1.490;Tue Feb 21 22:05:37 2017
    259;  2607;1192;1.490;Tue Feb 21 22:05:47 2017
    260;  2617;1192;1.490;Tue Feb 21 22:05:57 2017
    261;  2627;1192;1.490;Tue Feb 21 22:06:07 2017
    262;  2637;1192;1.490;Tue Feb 21 22:06:17 2017
    263;  2647;1192;1.490;Tue Feb 21 22:06:27 2017
    264;  2657;1192;1.490;Tue Feb 21 22:06:37 2017
    265;  2667;1192;1.490;Tue Feb 21 22:06:47 2017
    266;  2677;1192;1.490;Tue Feb 21 22:06:57 2017
    267;  2687;1192;1.490;Tue Feb 21 22:07:07 2017
    268;  2697;1192;1.490;Tue Feb 21 22:07:17 2017
    269;  2707;1192;1.490;Tue Feb 21 22:07:27 2017
    270;  2718;1191;1.489;Tue Feb 21 22:07:38 2017
    271;  2728;1192;1.490;Tue Feb 21 22:07:48 2017
    272;  2738;1191;1.489;Tue Feb 21 22:07:58 2017
    273;  2748;1192;1.490;Tue Feb 21 22:08:08 2017
    274;  2758;1192;1.490;Tue Feb 21 22:08:18 2017
    275;  2768;1192;1.490;Tue Feb 21 22:08:28 2017
    276;  2778;1192;1.490;Tue Feb 21 22:08:38 2017
    277;  2788;1192;1.490;Tue Feb 21 22:08:48 2017
    278;  2798;1192;1.490;Tue Feb 21 22:08:58 2017
    279;  2808;1192;1.490;Tue Feb 21 22:09:08 2017
    280;  2818;1192;1.490;Tue Feb 21 22:09:18 2017
    281;  2828;1192;1.490;Tue Feb 21 22:09:28 2017
    282;  2838;1191;1.489;Tue Feb 21 22:09:38 2017
    283;  2848;1191;1.489;Tue Feb 21 22:09:48 2017
    284;  2858;1192;1.490;Tue Feb 21 22:09:58 2017
    285;  2868;1192;1.490;Tue Feb 21 22:10:08 2017
    286;  2878;1191;1.489;Tue Feb 21 22:10:18 2017
    287;  2888;1191;1.489;Tue Feb 21 22:10:28 2017
    288;  2898;1191;1.489;Tue Feb 21 22:10:38 2017
    289;  2908;1191;1.489;Tue Feb 21 22:10:48 2017
    290;  2918;1191;1.489;Tue Feb 21 22:10:58 2017
    291;  2928;1191;1.489;Tue Feb 21 22:11:08 2017
    292;  2939;1192;1.490;Tue Feb 21 22:11:19 2017
    293;  2949;1191;1.489;Tue Feb 21 22:11:29 2017
    294;  2959;1192;1.490;Tue Feb 21 22:11:39 2017
    295;  2969;1192;1.490;Tue Feb 21 22:11:49 2017
    296;  2979;1191;1.489;Tue Feb 21 22:11:59 2017
    297;  2989;1191;1.489;Tue Feb 21 22:12:09 2017
    298;  2999;1191;1.489;Tue Feb 21 22:12:19 2017
    299;  3009;1191;1.489;Tue Feb 21 22:12:29 2017
    300;  3019;1191;1.489;Tue Feb 21 22:12:39 2017
    301;  3029;1191;1.489;Tue Feb 21 22:12:49 2017
    302;  3039;1191;1.489;Tue Feb 21 22:12:59 2017
    303;  3049;1191;1.489;Tue Feb 21 22:13:09 2017
    304;  3059;1191;1.489;Tue Feb 21 22:13:19 2017
    305;  3069;1191;1.489;Tue Feb 21 22:13:29 2017
    306;  3079;1191;1.489;Tue Feb 21 22:13:39 2017
    307;  3089;1191;1.489;Tue Feb 21 22:13:49 2017
    308;  3099;1191;1.489;Tue Feb 21 22:13:59 2017
    309;  3109;1191;1.489;Tue Feb 21 22:14:09 2017
    310;  3119;1191;1.489;Tue Feb 21 22:14:19 2017
    311;  3129;1191;1.489;Tue Feb 21 22:14:29 2017
    312;  3139;1191;1.489;Tue Feb 21 22:14:39 2017
    313;  3149;1191;1.489;Tue Feb 21 22:14:49 2017
    314;  3159;1191;1.489;Tue Feb 21 22:14:59 2017
    315;  3170;1191;1.489;Tue Feb 21 22:15:10 2017
    316;  3180;1191;1.489;Tue Feb 21 22:15:20 2017
    317;  3190;1191;1.489;Tue Feb 21 22:15:30 2017
    318;  3200;1191;1.489;Tue Feb 21 22:15:40 2017
    319;  3210;1191;1.489;Tue Feb 21 22:15:50 2017
    320;  3220;1191;1.489;Tue Feb 21 22:16:00 2017
    321;  3230;1191;1.489;Tue Feb 21 22:16:10 2017
    322;  3240;1191;1.489;Tue Feb 21 22:16:20 2017
    323;  3250;1191;1.489;Tue Feb 21 22:16:30 2017
    324;  3260;1191;1.489;Tue Feb 21 22:16:40 2017
    325;  3270;1191;1.489;Tue Feb 21 22:16:50 2017
    326;  3280;1227;1.534;Tue Feb 21 22:17:00 2017
    327;  3290;1233;1.541;Tue Feb 21 22:17:10 2017
    328;  3300;1233;1.541;Tue Feb 21 22:17:20 2017
    329;  3310;1232;1.540;Tue Feb 21 22:17:30 2017
    330;  3320;1233;1.541;Tue Feb 21 22:17:40 2017
    331;  3330;1234;1.542;Tue Feb 21 22:17:50 2017
    332;  3340;1234;1.542;Tue Feb 21 22:18:00 2017
    333;  3350;1236;1.545;Tue Feb 21 22:18:10 2017
    334;  3360;1235;1.544;Tue Feb 21 22:18:20 2017
    335;  3370;1237;1.546;Tue Feb 21 22:18:30 2017
    336;  3380;1237;1.546;Tue Feb 21 22:18:40 2017
    337;  3391;1237;1.546;Tue Feb 21 22:18:51 2017
    338;  3401;1237;1.546;Tue Feb 21 22:19:01 2017
    339;  3411;1237;1.546;Tue Feb 21 22:19:11 2017
    340;  3421;1237;1.546;Tue Feb 21 22:19:21 2017
    341;  3431;1236;1.545;Tue Feb 21 22:19:31 2017
    342;  3441;1236;1.545;Tue Feb 21 22:19:41 2017
    343;  3451;1236;1.545;Tue Feb 21 22:19:51 2017
    344;  3461;1236;1.545;Tue Feb 21 22:20:01 2017
    345;  3471;1237;1.546;Tue Feb 21 22:20:11 2017
    346;  3481;1237;1.546;Tue Feb 21 22:20:21 2017
    347;  3491;1236;1.545;Tue Feb 21 22:20:31 2017
    348;  3501;1237;1.546;Tue Feb 21 22:20:41 2017
    349;  3511;1237;1.546;Tue Feb 21 22:20:51 2017
    350;  3521;1237;1.546;Tue Feb 21 22:21:01 2017
    351;  3531;1237;1.546;Tue Feb 21 22:21:11 2017
    352;  3541;1237;1.546;Tue Feb 21 22:21:21 2017
    353;  3551;1237;1.546;Tue Feb 21 22:21:31 2017
    354;  3561;1238;1.547;Tue Feb 21 22:21:41 2017
    355;  3571;1241;1.551;Tue Feb 21 22:21:51 2017
    356;  3581;1240;1.550;Tue Feb 21 22:22:01 2017
    357;  3591;1240;1.550;Tue Feb 21 22:22:11 2017
    358;  3601;1240;1.550;Tue Feb 21 22:22:21 2017
    359;  3612;1241;1.551;Tue Feb 21 22:22:32 2017
    360;  3622;1242;1.552;Tue Feb 21 22:22:42 2017
    361;  3632;1225;1.531;Tue Feb 21 22:22:52 2017
    362;  3642;1224;1.530;Tue Feb 21 22:23:02 2017
    363;  3652;1223;1.529;Tue Feb 21 22:23:12 2017
    364;  3662;1223;1.529;Tue Feb 21 22:23:22 2017
    365;  3672;1223;1.529;Tue Feb 21 22:23:32 2017
    366;  3682;1222;1.528;Tue Feb 21 22:23:42 2017
    367;  3692;1222;1.528;Tue Feb 21 22:23:52 2017
    368;  3702;1221;1.526;Tue Feb 21 22:24:02 2017
    369;  3712;1221;1.526;Tue Feb 21 22:24:12 2017
    370;  3722;1221;1.526;Tue Feb 21 22:24:22 2017
    371;  3732;1221;1.526;Tue Feb 21 22:24:32 2017
    372;  3742;1221;1.526;Tue Feb 21 22:24:42 2017
    373;  3752;1220;1.525;Tue Feb 21 22:24:52 2017
    374;  3762;1220;1.525;Tue Feb 21 22:25:02 2017
    375;  3772;1220;1.525;Tue Feb 21 22:25:12 2017
    376;  3782;1218;1.523;Tue Feb 21 22:25:22 2017
    377;  3792;1218;1.523;Tue Feb 21 22:25:32 2017
    378;  3802;1218;1.523;Tue Feb 21 22:25:42 2017
    379;  3812;1219;1.524;Tue Feb 21 22:25:52 2017
    380;  3822;1218;1.523;Tue Feb 21 22:26:02 2017
    381;  3832;1218;1.523;Tue Feb 21 22:26:12 2017
    382;  3843;1218;1.523;Tue Feb 21 22:26:23 2017
    383;  3853;1218;1.523;Tue Feb 21 22:26:33 2017
    384;  3863;1220;1.525;Tue Feb 21 22:26:43 2017
    385;  3873;1220;1.525;Tue Feb 21 22:26:53 2017
    386;  3883;1219;1.524;Tue Feb 21 22:27:03 2017
    387;  3893;1220;1.525;Tue Feb 21 22:27:13 2017
    388;  3903;1219;1.524;Tue Feb 21 22:27:23 2017
    389;  3913;1219;1.524;Tue Feb 21 22:27:33 2017
    390;  3923;1219;1.524;Tue Feb 21 22:27:43 2017
    391;  3933;1219;1.524;Tue Feb 21 22:27:53 2017
    392;  3943;1219;1.524;Tue Feb 21 22:28:03 2017
    393;  3953;1220;1.525;Tue Feb 21 22:28:13 2017
    394;  3963;1220;1.525;Tue Feb 21 22:28:23 2017
    395;  3973;1220;1.525;Tue Feb 21 22:28:33 2017
    396;  3983;1220;1.525;Tue Feb 21 22:28:43 2017
    397;  3993;1220;1.525;Tue Feb 21 22:28:53 2017
    398;  4003;1220;1.525;Tue Feb 21 22:29:03 2017
    399;  4013;1220;1.525;Tue Feb 21 22:29:13 2017
    400;  4023;1220;1.525;Tue Feb 21 22:29:23 2017
    401;  4033;1220;1.525;Tue Feb 21 22:29:33 2017
    402;  4043;1220;1.525;Tue Feb 21 22:29:43 2017
    403;  4053;1220;1.525;Tue Feb 21 22:29:53 2017
    404;  4063;1220;1.525;Tue Feb 21 22:30:03 2017
    405;  4074;1220;1.525;Tue Feb 21 22:30:14 2017
    406;  4084;1220;1.525;Tue Feb 21 22:30:24 2017
    407;  4094;1220;1.525;Tue Feb 21 22:30:34 2017
    408;  4104;1220;1.525;Tue Feb 21 22:30:44 2017
    409;  4114;1220;1.525;Tue Feb 21 22:30:54 2017
    410;  4124;1220;1.525;Tue Feb 21 22:31:04 2017
    411;  4134;1220;1.525;Tue Feb 21 22:31:14 2017
    412;  4144;1220;1.525;Tue Feb 21 22:31:24 2017
    413;  4154;1220;1.525;Tue Feb 21 22:31:34 2017
    414;  4164;1220;1.525;Tue Feb 21 22:31:44 2017
    415;  4174;1220;1.525;Tue Feb 21 22:31:54 2017
    416;  4184;1220;1.525;Tue Feb 21 22:32:04 2017
    417;  4194;1220;1.525;Tue Feb 21 22:32:14 2017
    418;  4204;1220;1.525;Tue Feb 21 22:32:24 2017
    419;  4214;1219;1.524;Tue Feb 21 22:32:34 2017
    420;  4224;1219;1.524;Tue Feb 21 22:32:44 2017
    421;  4234;1219;1.524;Tue Feb 21 22:32:54 2017
    422;  4244;1219;1.524;Tue Feb 21 22:33:04 2017
    423;  4254;1219;1.524;Tue Feb 21 22:33:14 2017
    424;  4264;1219;1.524;Tue Feb 21 22:33:24 2017
    425;  4274;1219;1.524;Tue Feb 21 22:33:34 2017
    426;  4284;1219;1.524;Tue Feb 21 22:33:44 2017
    427;  4295;1219;1.524;Tue Feb 21 22:33:55 2017
    428;  4305;1219;1.524;Tue Feb 21 22:34:05 2017
    429;  4315;1219;1.524;Tue Feb 21 22:34:15 2017
    430;  4325;1218;1.523;Tue Feb 21 22:34:25 2017
    431;  4335;1218;1.523;Tue Feb 21 22:34:35 2017
    432;  4345;1218;1.523;Tue Feb 21 22:34:45 2017
    433;  4355;1218;1.523;Tue Feb 21 22:34:55 2017
    434;  4365;1217;1.521;Tue Feb 21 22:35:05 2017
    435;  4375;1217;1.521;Tue Feb 21 22:35:15 2017
    436;  4385;1217;1.521;Tue Feb 21 22:35:25 2017
    437;  4395;1217;1.521;Tue Feb 21 22:35:35 2017
    438;  4405;1217;1.521;Tue Feb 21 22:35:45 2017
