N°;Secondes;Brut;Volts;Date
    453;  4554;835;1.046;Wed Feb 22 15:23:48 2017
    454;  4564;834;1.044;Wed Feb 22 15:23:58 2017
    455;  4574;834;1.044;Wed Feb 22 15:24:08 2017
    456;  4584;833;1.043;Wed Feb 22 15:24:18 2017
    457;  4595;832;1.042;Wed Feb 22 15:24:29 2017
    458;  4605;832;1.042;Wed Feb 22 15:24:39 2017
    459;  4615;831;1.041;Wed Feb 22 15:24:49 2017
    460;  4625;830;1.039;Wed Feb 22 15:24:59 2017
    461;  4635;829;1.038;Wed Feb 22 15:25:09 2017
    462;  4645;829;1.038;Wed Feb 22 15:25:19 2017
    463;  4655;830;1.039;Wed Feb 22 15:25:29 2017
    464;  4665;830;1.039;Wed Feb 22 15:25:39 2017
    465;  4675;829;1.038;Wed Feb 22 15:25:49 2017
    466;  4685;828;1.037;Wed Feb 22 15:25:59 2017
    467;  4695;827;1.036;Wed Feb 22 15:26:09 2017
    468;  4705;826;1.034;Wed Feb 22 15:26:19 2017
    469;  4715;825;1.033;Wed Feb 22 15:26:29 2017
    470;  4725;824;1.032;Wed Feb 22 15:26:39 2017
    471;  4735;823;1.031;Wed Feb 22 15:26:49 2017
    472;  4745;821;1.028;Wed Feb 22 15:26:59 2017
    473;  4755;816;1.022;Wed Feb 22 15:27:09 2017
    474;  4765;814;1.020;Wed Feb 22 15:27:19 2017
    475;  4775;812;1.017;Wed Feb 22 15:27:29 2017
    476;  4785;810;1.015;Wed Feb 22 15:27:39 2017
    477;  4795;806;1.010;Wed Feb 22 15:27:49 2017
    478;  4805;798;1.000;Wed Feb 22 15:27:59 2017
    478;  4805;798;1.000;Wed Feb 22 15:27:59 2017
