N°;Secondes;Brut;Volts;Date
  58963; 50880; 59;1.191;Fri Dec 16 12:01:18 2016
  59102; 51000; 59;1.191;Fri Dec 16 12:03:18 2016
  59241; 51120; 59;1.191;Fri Dec 16 12:05:18 2016
  59380; 51240; 59;1.191;Fri Dec 16 12:07:18 2016
  59520; 51360; 59;1.191;Fri Dec 16 12:09:18 2016
  59658; 51480; 59;1.191;Fri Dec 16 12:11:18 2016
  59797; 51600; 59;1.191;Fri Dec 16 12:13:18 2016
  59935; 51720; 59;1.191;Fri Dec 16 12:15:18 2016
  60073; 51840; 59;1.191;Fri Dec 16 12:17:18 2016
  60213; 51960; 59;1.191;Fri Dec 16 12:19:18 2016
  60352; 52080; 59;1.191;Fri Dec 16 12:21:18 2016
  60491; 52200; 59;1.191;Fri Dec 16 12:23:18 2016
  60630; 52320; 59;1.191;Fri Dec 16 12:25:18 2016
  60769; 52440; 59;1.191;Fri Dec 16 12:27:18 2016
  60908; 52560; 58;1.172;Fri Dec 16 12:29:18 2016
  61047; 52680; 58;1.172;Fri Dec 16 12:31:18 2016
  61187; 52800; 58;1.172;Fri Dec 16 12:33:18 2016
  61326; 52920; 58;1.172;Fri Dec 16 12:35:18 2016
  61464; 53040; 58;1.172;Fri Dec 16 12:37:18 2016
  61604; 53160; 58;1.172;Fri Dec 16 12:39:18 2016
  61743; 53280; 58;1.172;Fri Dec 16 12:41:18 2016
  61882; 53400; 58;1.172;Fri Dec 16 12:43:18 2016
  62021; 53520; 58;1.172;Fri Dec 16 12:45:18 2016
  62160; 53640; 58;1.172;Fri Dec 16 12:47:18 2016
  62299; 53760; 58;1.172;Fri Dec 16 12:49:18 2016
  62439; 53880; 58;1.172;Fri Dec 16 12:51:18 2016
  62578; 54000; 58;1.172;Fri Dec 16 12:53:18 2016
  62717; 54120; 58;1.172;Fri Dec 16 12:55:18 2016
  62856; 54240; 58;1.172;Fri Dec 16 12:57:18 2016
  62995; 54360; 58;1.172;Fri Dec 16 12:59:18 2016
  63134; 54480; 58;1.172;Fri Dec 16 13:01:18 2016
  63273; 54600; 58;1.172;Fri Dec 16 13:03:18 2016
  63412; 54720; 58;1.172;Fri Dec 16 13:05:18 2016
  63552; 54840; 58;1.172;Fri Dec 16 13:07:18 2016
  63691; 54960; 58;1.172;Fri Dec 16 13:09:18 2016
  63830; 55080; 58;1.172;Fri Dec 16 13:11:18 2016
  63969; 55200; 58;1.172;Fri Dec 16 13:13:18 2016
  64108; 55320; 58;1.172;Fri Dec 16 13:15:18 2016
  64247; 55440; 58;1.172;Fri Dec 16 13:17:18 2016
  64387; 55560; 58;1.172;Fri Dec 16 13:19:18 2016
  64526; 55680; 58;1.172;Fri Dec 16 13:21:18 2016
  64665; 55800; 58;1.172;Fri Dec 16 13:23:18 2016
  64804; 55920; 58;1.172;Fri Dec 16 13:25:18 2016
  64943; 56040; 58;1.172;Fri Dec 16 13:27:18 2016
  65082; 56160; 58;1.172;Fri Dec 16 13:29:18 2016
  65220; 56280; 58;1.172;Fri Dec 16 13:31:18 2016
  65360; 56400; 58;1.172;Fri Dec 16 13:33:18 2016
  65499; 56520; 58;1.172;Fri Dec 16 13:35:18 2016
  65638; 56640; 58;1.172;Fri Dec 16 13:37:18 2016
  65777; 56760; 58;1.172;Fri Dec 16 13:39:18 2016
  65916; 56880; 58;1.172;Fri Dec 16 13:41:18 2016
  66056; 57000; 58;1.172;Fri Dec 16 13:43:18 2016
  66194; 57120; 58;1.172;Fri Dec 16 13:45:18 2016
  66333; 57240; 58;1.172;Fri Dec 16 13:47:18 2016
  66473; 57360; 58;1.172;Fri Dec 16 13:49:18 2016
  66611; 57480; 58;1.172;Fri Dec 16 13:51:18 2016
  66751; 57600; 58;1.172;Fri Dec 16 13:53:18 2016
  66890; 57720; 58;1.172;Fri Dec 16 13:55:18 2016
  67029; 57840; 58;1.172;Fri Dec 16 13:57:18 2016
  67168; 57960; 58;1.172;Fri Dec 16 13:59:18 2016
  67307; 58080; 58;1.172;Fri Dec 16 14:01:18 2016
  67446; 58200; 58;1.172;Fri Dec 16 14:03:18 2016
  67585; 58320; 58;1.172;Fri Dec 16 14:05:18 2016
  67725; 58440; 58;1.172;Fri Dec 16 14:07:18 2016
  67864; 58560; 58;1.172;Fri Dec 16 14:09:18 2016
  68002; 58680; 58;1.172;Fri Dec 16 14:11:18 2016
  68142; 58800; 58;1.172;Fri Dec 16 14:13:18 2016
  68281; 58920; 58;1.172;Fri Dec 16 14:15:18 2016
  68420; 59040; 58;1.172;Fri Dec 16 14:17:18 2016
  68559; 59160; 58;1.172;Fri Dec 16 14:19:18 2016
  68697; 59280; 58;1.172;Fri Dec 16 14:21:18 2016
  68837; 59400; 58;1.172;Fri Dec 16 14:23:18 2016
  68976; 59520; 58;1.172;Fri Dec 16 14:25:18 2016
  69115; 59640; 58;1.172;Fri Dec 16 14:27:18 2016
  69254; 59760; 57;1.152;Fri Dec 16 14:29:18 2016
  69393; 59880; 58;1.172;Fri Dec 16 14:31:18 2016
  69531; 60000; 57;1.152;Fri Dec 16 14:33:18 2016
  69671; 60120; 57;1.152;Fri Dec 16 14:35:18 2016
  69810; 60240; 57;1.152;Fri Dec 16 14:37:18 2016
  69949; 60360; 57;1.152;Fri Dec 16 14:39:18 2016
  70088; 60480; 57;1.152;Fri Dec 16 14:41:18 2016
  70227; 60600; 57;1.152;Fri Dec 16 14:43:18 2016
  70366; 60720; 57;1.152;Fri Dec 16 14:45:18 2016
  70505; 60840; 57;1.152;Fri Dec 16 14:47:18 2016
  70644; 60960; 57;1.152;Fri Dec 16 14:49:18 2016
  70784; 61080; 57;1.152;Fri Dec 16 14:51:18 2016
  70923; 61200; 57;1.152;Fri Dec 16 14:53:18 2016
  71062; 61320; 57;1.152;Fri Dec 16 14:55:18 2016
  71201; 61440; 57;1.152;Fri Dec 16 14:57:18 2016
  71340; 61560; 57;1.152;Fri Dec 16 14:59:18 2016
  71478; 61680; 57;1.152;Fri Dec 16 15:01:18 2016
  71617; 61800; 57;1.152;Fri Dec 16 15:03:18 2016
  71757; 61920; 57;1.152;Fri Dec 16 15:05:18 2016
  71896; 62040; 57;1.152;Fri Dec 16 15:07:18 2016
  72035; 62160; 57;1.152;Fri Dec 16 15:09:18 2016
  72174; 62280; 57;1.152;Fri Dec 16 15:11:18 2016
  72313; 62400; 57;1.152;Fri Dec 16 15:13:18 2016
  72452; 62520; 57;1.152;Fri Dec 16 15:15:18 2016
  72591; 62640; 57;1.152;Fri Dec 16 15:17:18 2016
  72731; 62760; 57;1.152;Fri Dec 16 15:19:18 2016
  72870; 62880; 57;1.152;Fri Dec 16 15:21:18 2016
  73009; 63000; 57;1.152;Fri Dec 16 15:23:18 2016
  73148; 63120; 57;1.152;Fri Dec 16 15:25:18 2016
  73287; 63240; 57;1.152;Fri Dec 16 15:27:18 2016
  73427; 63360; 57;1.152;Fri Dec 16 15:29:18 2016
  73565; 63480; 57;1.152;Fri Dec 16 15:31:18 2016
  73704; 63600; 57;1.152;Fri Dec 16 15:33:18 2016
  73843; 63720; 57;1.152;Fri Dec 16 15:35:18 2016
  73982; 63840; 57;1.152;Fri Dec 16 15:37:18 2016
  74121; 63960; 57;1.152;Fri Dec 16 15:39:18 2016
  74261; 64080; 57;1.152;Fri Dec 16 15:41:18 2016
  74400; 64200; 57;1.152;Fri Dec 16 15:43:18 2016
  74539; 64320; 57;1.152;Fri Dec 16 15:45:18 2016
  74678; 64440; 57;1.152;Fri Dec 16 15:47:18 2016
  74817; 64560; 57;1.152;Fri Dec 16 15:49:18 2016
  74956; 64680; 57;1.152;Fri Dec 16 15:51:18 2016
  75095; 64800; 57;1.152;Fri Dec 16 15:53:18 2016
  75234; 64920; 57;1.152;Fri Dec 16 15:55:18 2016
  75374; 65040; 56;1.133;Fri Dec 16 15:57:18 2016
  75513; 65160; 56;1.133;Fri Dec 16 15:59:18 2016
  75652; 65280; 56;1.133;Fri Dec 16 16:01:18 2016
  75791; 65400; 56;1.133;Fri Dec 16 16:03:18 2016
  75930; 65520; 56;1.133;Fri Dec 16 16:05:18 2016
  76069; 65640; 56;1.133;Fri Dec 16 16:07:18 2016
  76209; 65760; 56;1.133;Fri Dec 16 16:09:18 2016
  76348; 65880; 56;1.133;Fri Dec 16 16:11:18 2016
  76486; 66000; 56;1.133;Fri Dec 16 16:13:18 2016
  76626; 66120; 56;1.133;Fri Dec 16 16:15:18 2016
  76765; 66240; 56;1.133;Fri Dec 16 16:17:18 2016
  76904; 66360; 56;1.133;Fri Dec 16 16:19:18 2016
  77043; 66480; 56;1.133;Fri Dec 16 16:21:18 2016
  77182; 66600; 56;1.133;Fri Dec 16 16:23:18 2016
  77321; 66720; 56;1.133;Fri Dec 16 16:25:18 2016
  77460; 66840; 56;1.133;Fri Dec 16 16:27:18 2016
  77599; 66960; 56;1.133;Fri Dec 16 16:29:18 2016
  77738; 67080; 56;1.133;Fri Dec 16 16:31:18 2016
  77877; 67200; 56;1.133;Fri Dec 16 16:33:18 2016
  78016; 67320; 56;1.133;Fri Dec 16 16:35:18 2016
  78155; 67440; 56;1.133;Fri Dec 16 16:37:18 2016
  78294; 67560; 56;1.133;Fri Dec 16 16:39:18 2016
  78433; 67680; 56;1.133;Fri Dec 16 16:41:18 2016
  78573; 67800; 56;1.133;Fri Dec 16 16:43:18 2016
  78712; 67920; 56;1.133;Fri Dec 16 16:45:18 2016
  78851; 68040; 56;1.133;Fri Dec 16 16:47:18 2016
  78989; 68160; 56;1.133;Fri Dec 16 16:49:18 2016
  79128; 68280; 56;1.133;Fri Dec 16 16:51:18 2016
  79267; 68400; 56;1.133;Fri Dec 16 16:53:18 2016
  79406; 68520; 56;1.133;Fri Dec 16 16:55:18 2016
  79546; 68640; 56;1.133;Fri Dec 16 16:57:18 2016
  79685; 68760; 55;1.113;Fri Dec 16 16:59:18 2016
  79824; 68880; 55;1.113;Fri Dec 16 17:01:18 2016
  79963; 69000; 55;1.113;Fri Dec 16 17:03:18 2016
  80102; 69120; 55;1.113;Fri Dec 16 17:05:18 2016
  80241; 69240; 55;1.113;Fri Dec 16 17:07:18 2016
  80381; 69360; 55;1.113;Fri Dec 16 17:09:18 2016
  80520; 69480; 55;1.113;Fri Dec 16 17:11:18 2016
  80659; 69600; 55;1.113;Fri Dec 16 17:13:18 2016
  80798; 69720; 55;1.113;Fri Dec 16 17:15:18 2016
  80937; 69840; 55;1.113;Fri Dec 16 17:17:18 2016
  81076; 69960; 55;1.113;Fri Dec 16 17:19:18 2016
  81216; 70080; 55;1.113;Fri Dec 16 17:21:18 2016
  81355; 70200; 55;1.113;Fri Dec 16 17:23:18 2016
  81494; 70320; 55;1.113;Fri Dec 16 17:25:18 2016
  81549; 70367; 54;1.094;Fri Dec 16 17:26:05 2016
