N°;Secondes;Brut;Volts;Date
    240;  2411;1188;1.485;Mon Feb 20 17:27:30 2017
    241;  2421;1189;1.486;Mon Feb 20 17:27:40 2017
    242;  2431;1187;1.484;Mon Feb 20 17:27:50 2017
    243;  2441;1187;1.484;Mon Feb 20 17:28:00 2017
    244;  2451;1189;1.486;Mon Feb 20 17:28:10 2017
    245;  2461;1191;1.489;Mon Feb 20 17:28:20 2017
    246;  2471;1192;1.490;Mon Feb 20 17:28:30 2017
    247;  2481;1188;1.485;Mon Feb 20 17:28:40 2017
    248;  2491;1188;1.485;Mon Feb 20 17:28:50 2017
    249;  2502;1190;1.488;Mon Feb 20 17:29:01 2017
    250;  2512;1191;1.489;Mon Feb 20 17:29:11 2017
    251;  2522;1190;1.488;Mon Feb 20 17:29:21 2017
    252;  2532;1193;1.491;Mon Feb 20 17:29:31 2017
    253;  2542;1190;1.488;Mon Feb 20 17:29:41 2017
    254;  2552;1191;1.489;Mon Feb 20 17:29:51 2017
    255;  2562;1188;1.485;Mon Feb 20 17:30:01 2017
    256;  2572;1188;1.485;Mon Feb 20 17:30:11 2017
    257;  2582;1189;1.486;Mon Feb 20 17:30:21 2017
    258;  2592;1191;1.489;Mon Feb 20 17:30:31 2017
    259;  2602;1188;1.485;Mon Feb 20 17:30:41 2017
    260;  2612;1189;1.486;Mon Feb 20 17:30:51 2017
    261;  2622;1192;1.490;Mon Feb 20 17:31:01 2017
    262;  2632;1192;1.490;Mon Feb 20 17:31:11 2017
    263;  2642;1191;1.489;Mon Feb 20 17:31:21 2017
    264;  2652;1190;1.488;Mon Feb 20 17:31:31 2017
    265;  2662;1191;1.489;Mon Feb 20 17:31:41 2017
    266;  2672;1194;1.493;Mon Feb 20 17:31:51 2017
    267;  2682;1190;1.488;Mon Feb 20 17:32:01 2017
    268;  2692;1191;1.489;Mon Feb 20 17:32:11 2017
    269;  2702;1191;1.489;Mon Feb 20 17:32:21 2017
    270;  2712;1191;1.489;Mon Feb 20 17:32:31 2017
    271;  2723;1189;1.486;Mon Feb 20 17:32:42 2017
    272;  2733;1190;1.488;Mon Feb 20 17:32:52 2017
    273;  2743;1189;1.486;Mon Feb 20 17:33:02 2017
    274;  2753;1188;1.485;Mon Feb 20 17:33:12 2017
    275;  2763;1188;1.485;Mon Feb 20 17:33:22 2017
    276;  2773;1189;1.486;Mon Feb 20 17:33:32 2017
    277;  2783;1190;1.488;Mon Feb 20 17:33:42 2017
    278;  2793;1187;1.484;Mon Feb 20 17:33:52 2017
    279;  2803;1188;1.485;Mon Feb 20 17:34:02 2017
    280;  2813;1188;1.485;Mon Feb 20 17:34:12 2017
    281;  2823;1191;1.489;Mon Feb 20 17:34:22 2017
    282;  2833;1189;1.486;Mon Feb 20 17:34:32 2017
    283;  2843;1189;1.486;Mon Feb 20 17:34:42 2017
    284;  2853;1187;1.484;Mon Feb 20 17:34:52 2017
    285;  2863;1189;1.486;Mon Feb 20 17:35:02 2017
    286;  2873;1189;1.486;Mon Feb 20 17:35:12 2017
