N°;Secondes;Brut;Volts;Date
    438;  4407;1112;1.391;Wed Feb 22 16:54:46 2017
    439;  4417;1112;1.391;Wed Feb 22 16:54:56 2017
    440;  4427;1112;1.391;Wed Feb 22 16:55:06 2017
    441;  4437;1112;1.391;Wed Feb 22 16:55:16 2017
    442;  4447;1112;1.391;Wed Feb 22 16:55:26 2017
    443;  4457;1112;1.391;Wed Feb 22 16:55:36 2017
    444;  4467;1112;1.391;Wed Feb 22 16:55:46 2017
    445;  4477;1112;1.391;Wed Feb 22 16:55:56 2017
    446;  4487;1113;1.392;Wed Feb 22 16:56:06 2017
    447;  4497;1112;1.391;Wed Feb 22 16:56:16 2017
    448;  4507;1112;1.391;Wed Feb 22 16:56:26 2017
    449;  4517;1113;1.392;Wed Feb 22 16:56:36 2017
    450;  4527;1113;1.392;Wed Feb 22 16:56:46 2017
    451;  4537;1113;1.392;Wed Feb 22 16:56:56 2017
    452;  4547;1113;1.392;Wed Feb 22 16:57:06 2017
    453;  4557;1113;1.392;Wed Feb 22 16:57:16 2017
    454;  4567;1113;1.392;Wed Feb 22 16:57:26 2017
    455;  4577;1113;1.392;Wed Feb 22 16:57:36 2017
    456;  4587;1113;1.392;Wed Feb 22 16:57:46 2017
    457;  4597;1114;1.393;Wed Feb 22 16:57:56 2017
    458;  4608;1113;1.392;Wed Feb 22 16:58:07 2017
    459;  4618;1113;1.392;Wed Feb 22 16:58:17 2017
    460;  4628;1113;1.392;Wed Feb 22 16:58:27 2017
    461;  4638;1114;1.393;Wed Feb 22 16:58:37 2017
    462;  4648;1113;1.392;Wed Feb 22 16:58:47 2017
    463;  4658;1114;1.393;Wed Feb 22 16:58:57 2017
    464;  4668;1114;1.393;Wed Feb 22 16:59:07 2017
    465;  4678;1114;1.393;Wed Feb 22 16:59:17 2017
    466;  4688;1114;1.393;Wed Feb 22 16:59:27 2017
    467;  4698;1114;1.393;Wed Feb 22 16:59:37 2017
    468;  4708;1114;1.393;Wed Feb 22 16:59:47 2017
    469;  4718;1114;1.393;Wed Feb 22 16:59:57 2017
    470;  4728;1114;1.393;Wed Feb 22 17:00:07 2017
    471;  4738;1114;1.393;Wed Feb 22 17:00:17 2017
    472;  4748;1114;1.393;Wed Feb 22 17:00:27 2017
    473;  4758;1114;1.393;Wed Feb 22 17:00:37 2017
    474;  4768;1114;1.393;Wed Feb 22 17:00:47 2017
    475;  4778;1114;1.393;Wed Feb 22 17:00:57 2017
    476;  4788;1115;1.394;Wed Feb 22 17:01:07 2017
    477;  4798;1115;1.394;Wed Feb 22 17:01:17 2017
    478;  4808;1115;1.394;Wed Feb 22 17:01:27 2017
    479;  4818;1115;1.394;Wed Feb 22 17:01:37 2017
    480;  4829;1115;1.394;Wed Feb 22 17:01:48 2017
    481;  4839;1115;1.394;Wed Feb 22 17:01:58 2017
    482;  4849;1115;1.394;Wed Feb 22 17:02:08 2017
    483;  4859;1115;1.394;Wed Feb 22 17:02:18 2017
    484;  4869;1115;1.394;Wed Feb 22 17:02:28 2017
    485;  4879;1115;1.394;Wed Feb 22 17:02:38 2017
    486;  4889;1115;1.394;Wed Feb 22 17:02:48 2017
    487;  4899;1115;1.394;Wed Feb 22 17:02:58 2017
    488;  4909;1115;1.394;Wed Feb 22 17:03:08 2017
    489;  4919;1115;1.394;Wed Feb 22 17:03:18 2017
    490;  4929;1115;1.394;Wed Feb 22 17:03:28 2017
    491;  4939;1115;1.394;Wed Feb 22 17:03:38 2017
    492;  4949;1115;1.394;Wed Feb 22 17:03:48 2017
    493;  4959;1115;1.394;Wed Feb 22 17:03:58 2017
    494;  4969;1116;1.396;Wed Feb 22 17:04:08 2017
    495;  4980;1116;1.396;Wed Feb 22 17:04:19 2017
    496;  4990;1116;1.396;Wed Feb 22 17:04:29 2017
    497;  5000;1116;1.396;Wed Feb 22 17:04:39 2017
    498;  5010;1116;1.396;Wed Feb 22 17:04:49 2017
    499;  5020;1116;1.396;Wed Feb 22 17:04:59 2017
    500;  5030;1116;1.396;Wed Feb 22 17:05:09 2017
    501;  5040;1116;1.396;Wed Feb 22 17:05:19 2017
    502;  5050;1116;1.396;Wed Feb 22 17:05:29 2017
    503;  5060;1116;1.396;Wed Feb 22 17:05:39 2017
    504;  5070;1116;1.396;Wed Feb 22 17:05:49 2017
    505;  5080;1117;1.397;Wed Feb 22 17:05:59 2017
    506;  5090;1116;1.396;Wed Feb 22 17:06:09 2017
    507;  5100;1116;1.396;Wed Feb 22 17:06:19 2017
    508;  5110;1117;1.397;Wed Feb 22 17:06:29 2017
    509;  5120;1117;1.397;Wed Feb 22 17:06:39 2017
    510;  5130;1117;1.397;Wed Feb 22 17:06:49 2017
    511;  5140;1117;1.397;Wed Feb 22 17:06:59 2017
    512;  5150;1117;1.397;Wed Feb 22 17:07:09 2017
    513;  5160;1117;1.397;Wed Feb 22 17:07:19 2017
    514;  5170;1117;1.397;Wed Feb 22 17:07:29 2017
    515;  5180;1117;1.397;Wed Feb 22 17:07:39 2017
    516;  5190;1117;1.397;Wed Feb 22 17:07:49 2017
    517;  5200;1117;1.397;Wed Feb 22 17:07:59 2017
    518;  5211;1117;1.397;Wed Feb 22 17:08:10 2017
    519;  5221;1117;1.397;Wed Feb 22 17:08:20 2017
    520;  5231;1118;1.398;Wed Feb 22 17:08:30 2017
    521;  5241;1118;1.398;Wed Feb 22 17:08:40 2017
    522;  5251;1119;1.399;Wed Feb 22 17:08:50 2017
    523;  5261;1117;1.397;Wed Feb 22 17:09:00 2017
    524;  5271;1118;1.398;Wed Feb 22 17:09:10 2017
    525;  5281;1118;1.398;Wed Feb 22 17:09:20 2017
    526;  5291;1118;1.398;Wed Feb 22 17:09:30 2017
    527;  5301;1120;1.401;Wed Feb 22 17:09:40 2017
    528;  5311;1238;1.547;Wed Feb 22 17:09:50 2017
    529;  5321;1241;1.551;Wed Feb 22 17:10:00 2017
    530;  5331;1242;1.552;Wed Feb 22 17:10:10 2017
    531;  5341;1244;1.555;Wed Feb 22 17:10:20 2017
    532;  5351;1244;1.555;Wed Feb 22 17:10:30 2017
    533;  5361;1246;1.557;Wed Feb 22 17:10:40 2017
    534;  5371;1246;1.557;Wed Feb 22 17:10:50 2017
    535;  5381;1249;1.561;Wed Feb 22 17:11:00 2017
    536;  5391;1249;1.561;Wed Feb 22 17:11:10 2017
    537;  5401;1249;1.561;Wed Feb 22 17:11:20 2017
    538;  5411;1250;1.562;Wed Feb 22 17:11:30 2017
    539;  5421;1250;1.562;Wed Feb 22 17:11:40 2017
    540;  5432;1250;1.562;Wed Feb 22 17:11:51 2017
    541;  5442;1251;1.564;Wed Feb 22 17:12:01 2017
    542;  5452;1252;1.565;Wed Feb 22 17:12:11 2017
    543;  5462;1252;1.565;Wed Feb 22 17:12:21 2017
    544;  5472;1252;1.565;Wed Feb 22 17:12:31 2017
    545;  5482;1253;1.566;Wed Feb 22 17:12:41 2017
    546;  5492;1253;1.566;Wed Feb 22 17:12:51 2017
    547;  5502;1253;1.566;Wed Feb 22 17:13:01 2017
    548;  5512;1253;1.566;Wed Feb 22 17:13:11 2017
    549;  5522;1254;1.567;Wed Feb 22 17:13:21 2017
    550;  5532;1254;1.567;Wed Feb 22 17:13:31 2017
    551;  5542;1254;1.567;Wed Feb 22 17:13:41 2017
    552;  5552;1254;1.567;Wed Feb 22 17:13:51 2017
    553;  5562;1255;1.569;Wed Feb 22 17:14:01 2017
    554;  5572;1255;1.569;Wed Feb 22 17:14:11 2017
    555;  5582;1255;1.569;Wed Feb 22 17:14:21 2017
    556;  5592;1255;1.569;Wed Feb 22 17:14:31 2017
    557;  5602;1256;1.570;Wed Feb 22 17:14:41 2017
    558;  5612;1256;1.570;Wed Feb 22 17:14:51 2017
    559;  5622;1257;1.571;Wed Feb 22 17:15:01 2017
    560;  5632;1257;1.571;Wed Feb 22 17:15:11 2017
    561;  5642;1256;1.570;Wed Feb 22 17:15:21 2017
    562;  5653;1257;1.571;Wed Feb 22 17:15:32 2017
    563;  5663;1257;1.571;Wed Feb 22 17:15:42 2017
    564;  5673;1257;1.571;Wed Feb 22 17:15:52 2017
    565;  5683;1257;1.571;Wed Feb 22 17:16:02 2017
    566;  5693;1259;1.574;Wed Feb 22 17:16:12 2017
    567;  5703;1259;1.574;Wed Feb 22 17:16:22 2017
    568;  5713;1258;1.572;Wed Feb 22 17:16:32 2017
    569;  5723;1258;1.572;Wed Feb 22 17:16:42 2017
    570;  5733;1259;1.574;Wed Feb 22 17:16:52 2017
    571;  5743;1259;1.574;Wed Feb 22 17:17:02 2017
    572;  5753;1260;1.575;Wed Feb 22 17:17:12 2017
    573;  5763;1259;1.574;Wed Feb 22 17:17:22 2017
    574;  5773;1260;1.575;Wed Feb 22 17:17:32 2017
    575;  5783;1260;1.575;Wed Feb 22 17:17:42 2017
    576;  5793;1260;1.575;Wed Feb 22 17:17:52 2017
    577;  5803;1260;1.575;Wed Feb 22 17:18:02 2017
    578;  5813;1261;1.576;Wed Feb 22 17:18:12 2017
    579;  5823;1261;1.576;Wed Feb 22 17:18:22 2017
    580;  5833;1261;1.576;Wed Feb 22 17:18:32 2017
    581;  5843;1261;1.576;Wed Feb 22 17:18:42 2017
    582;  5853;1261;1.576;Wed Feb 22 17:18:52 2017
    583;  5863;1261;1.576;Wed Feb 22 17:19:02 2017
    584;  5873;1261;1.576;Wed Feb 22 17:19:12 2017
    585;  5884;1262;1.577;Wed Feb 22 17:19:23 2017
    586;  5894;1261;1.576;Wed Feb 22 17:19:33 2017
    587;  5904;1261;1.576;Wed Feb 22 17:19:43 2017
    588;  5914;1262;1.577;Wed Feb 22 17:19:53 2017
    589;  5924;1262;1.577;Wed Feb 22 17:20:03 2017
    590;  5934;1262;1.577;Wed Feb 22 17:20:13 2017
    591;  5944;1262;1.577;Wed Feb 22 17:20:23 2017
    592;  5954;1263;1.579;Wed Feb 22 17:20:33 2017
    593;  5964;1266;1.582;Wed Feb 22 17:20:43 2017
    594;  5974;1265;1.581;Wed Feb 22 17:20:53 2017
    595;  5984;1265;1.581;Wed Feb 22 17:21:03 2017
    596;  5994;1265;1.581;Wed Feb 22 17:21:13 2017
    597;  6004;1266;1.582;Wed Feb 22 17:21:23 2017
    598;  6014;1266;1.582;Wed Feb 22 17:21:33 2017
    599;  6024;1266;1.582;Wed Feb 22 17:21:43 2017
    600;  6034;1266;1.582;Wed Feb 22 17:21:53 2017
    601;  6044;1266;1.582;Wed Feb 22 17:22:03 2017
    602;  6054;1265;1.581;Wed Feb 22 17:22:13 2017
    603;  6064;1266;1.582;Wed Feb 22 17:22:23 2017
    604;  6074;1266;1.582;Wed Feb 22 17:22:33 2017
    605;  6084;1266;1.582;Wed Feb 22 17:22:43 2017
    606;  6094;1266;1.582;Wed Feb 22 17:22:53 2017
    607;  6105;1267;1.584;Wed Feb 22 17:23:04 2017
    608;  6115;1267;1.584;Wed Feb 22 17:23:14 2017
    609;  6125;1267;1.584;Wed Feb 22 17:23:24 2017
    610;  6135;1267;1.584;Wed Feb 22 17:23:34 2017
    611;  6145;1267;1.584;Wed Feb 22 17:23:44 2017
    612;  6155;1267;1.584;Wed Feb 22 17:23:54 2017
    613;  6165;1267;1.584;Wed Feb 22 17:24:04 2017
    614;  6175;1267;1.584;Wed Feb 22 17:24:14 2017
    615;  6185;1267;1.584;Wed Feb 22 17:24:24 2017
    616;  6195;1267;1.584;Wed Feb 22 17:24:34 2017
    617;  6205;1267;1.584;Wed Feb 22 17:24:44 2017
    618;  6215;1268;1.585;Wed Feb 22 17:24:54 2017
    619;  6225;1268;1.585;Wed Feb 22 17:25:04 2017
    620;  6235;1268;1.585;Wed Feb 22 17:25:14 2017
    621;  6245;1268;1.585;Wed Feb 22 17:25:24 2017
    622;  6255;1268;1.585;Wed Feb 22 17:25:34 2017
    623;  6265;1268;1.585;Wed Feb 22 17:25:44 2017
    624;  6275;1268;1.585;Wed Feb 22 17:25:54 2017
    625;  6285;1268;1.585;Wed Feb 22 17:26:04 2017
    626;  6295;1268;1.585;Wed Feb 22 17:26:14 2017
    627;  6305;1269;1.586;Wed Feb 22 17:26:24 2017
    628;  6315;1269;1.586;Wed Feb 22 17:26:34 2017
    629;  6326;1268;1.585;Wed Feb 22 17:26:45 2017
    630;  6336;1269;1.586;Wed Feb 22 17:26:55 2017
    631;  6346;1269;1.586;Wed Feb 22 17:27:05 2017
    632;  6356;1269;1.586;Wed Feb 22 17:27:15 2017
    633;  6366;1269;1.586;Wed Feb 22 17:27:25 2017
    634;  6376;1269;1.586;Wed Feb 22 17:27:35 2017
    635;  6386;1271;1.589;Wed Feb 22 17:27:45 2017
    636;  6396;1270;1.587;Wed Feb 22 17:27:55 2017
    637;  6406;1270;1.587;Wed Feb 22 17:28:05 2017
    638;  6416;1271;1.589;Wed Feb 22 17:28:15 2017
    639;  6426;1271;1.589;Wed Feb 22 17:28:25 2017
    640;  6436;1271;1.589;Wed Feb 22 17:28:35 2017
    641;  6446;1271;1.589;Wed Feb 22 17:28:45 2017
    642;  6456;1271;1.589;Wed Feb 22 17:28:55 2017
    643;  6466;1271;1.589;Wed Feb 22 17:29:05 2017
    644;  6476;1271;1.589;Wed Feb 22 17:29:15 2017
    645;  6487;1271;1.589;Wed Feb 22 17:29:26 2017
    646;  6497;1272;1.590;Wed Feb 22 17:29:36 2017
    647;  6507;1272;1.590;Wed Feb 22 17:29:46 2017
    648;  6517;1272;1.590;Wed Feb 22 17:29:56 2017
    649;  6527;1272;1.590;Wed Feb 22 17:30:06 2017
    650;  6537;1272;1.590;Wed Feb 22 17:30:16 2017
    651;  6547;1272;1.590;Wed Feb 22 17:30:26 2017
    652;  6557;1272;1.590;Wed Feb 22 17:30:36 2017
    653;  6567;1273;1.591;Wed Feb 22 17:30:46 2017
    654;  6577;1273;1.591;Wed Feb 22 17:30:56 2017
    655;  6587;1273;1.591;Wed Feb 22 17:31:06 2017
    656;  6597;1273;1.591;Wed Feb 22 17:31:16 2017
    657;  6607;1273;1.591;Wed Feb 22 17:31:26 2017
    658;  6617;1273;1.591;Wed Feb 22 17:31:36 2017
    659;  6627;1274;1.592;Wed Feb 22 17:31:46 2017
    660;  6637;1274;1.592;Wed Feb 22 17:31:56 2017
    661;  6647;1273;1.591;Wed Feb 22 17:32:06 2017
    662;  6657;1274;1.592;Wed Feb 22 17:32:16 2017
    663;  6667;1274;1.592;Wed Feb 22 17:32:26 2017
    664;  6677;1274;1.592;Wed Feb 22 17:32:36 2017
    665;  6687;1274;1.592;Wed Feb 22 17:32:46 2017
    666;  6697;1274;1.592;Wed Feb 22 17:32:56 2017
    667;  6708;1274;1.592;Wed Feb 22 17:33:07 2017
    668;  6718;1275;1.594;Wed Feb 22 17:33:17 2017
    669;  6728;1275;1.594;Wed Feb 22 17:33:27 2017
    670;  6738;1275;1.594;Wed Feb 22 17:33:37 2017
    671;  6748;1275;1.594;Wed Feb 22 17:33:47 2017
    672;  6758;1275;1.594;Wed Feb 22 17:33:57 2017
    673;  6768;1275;1.594;Wed Feb 22 17:34:07 2017
    674;  6778;1275;1.594;Wed Feb 22 17:34:17 2017
    675;  6788;1276;1.595;Wed Feb 22 17:34:27 2017
    676;  6798;1275;1.594;Wed Feb 22 17:34:37 2017
    677;  6808;1276;1.595;Wed Feb 22 17:34:47 2017
    678;  6818;1276;1.595;Wed Feb 22 17:34:57 2017
    679;  6828;1290;1.612;Wed Feb 22 17:35:07 2017
    680;  6838;1143;1.429;Wed Feb 22 17:35:17 2017
    681;  6848;1141;1.427;Wed Feb 22 17:35:27 2017
    682;  6858;1139;1.424;Wed Feb 22 17:35:37 2017
    683;  6868;1138;1.423;Wed Feb 22 17:35:47 2017
    684;  6878;1137;1.422;Wed Feb 22 17:35:57 2017
    685;  6888;1136;1.420;Wed Feb 22 17:36:07 2017
    686;  6898;1135;1.419;Wed Feb 22 17:36:17 2017
    687;  6908;1135;1.419;Wed Feb 22 17:36:27 2017
    688;  6918;4095;5.105;Wed Feb 22 17:36:37 2017
    689;  6929;4095;5.105;Wed Feb 22 17:36:48 2017
    690;  6929;4095;5.105;Wed Feb 22 17:36:48 2017
