N°;Secondes;Brut;Volts;Date
    191;  1920;1015;1.270;Sat Feb 25 05:28:58 2017
    192;  1930;1016;1.271;Sat Feb 25 05:29:08 2017
    193;  1940;1015;1.270;Sat Feb 25 05:29:18 2017
    194;  1950;1015;1.270;Sat Feb 25 05:29:28 2017
    195;  1960;1015;1.270;Sat Feb 25 05:29:38 2017
    196;  1970;1015;1.270;Sat Feb 25 05:29:48 2017
    197;  1980;1015;1.270;Sat Feb 25 05:29:58 2017
    198;  1991;1015;1.270;Sat Feb 25 05:30:09 2017
    199;  2001;1015;1.270;Sat Feb 25 05:30:19 2017
    200;  2011;1015;1.270;Sat Feb 25 05:30:29 2017
    201;  2021;1015;1.270;Sat Feb 25 05:30:39 2017
    202;  2031;1015;1.270;Sat Feb 25 05:30:49 2017
    203;  2041;1015;1.270;Sat Feb 25 05:30:59 2017
    204;  2051;1015;1.270;Sat Feb 25 05:31:09 2017
    205;  2061;1015;1.270;Sat Feb 25 05:31:19 2017
    206;  2071;1015;1.270;Sat Feb 25 05:31:29 2017
    207;  2081;1014;1.269;Sat Feb 25 05:31:39 2017
    208;  2091;1014;1.269;Sat Feb 25 05:31:49 2017
    209;  2101;1013;1.267;Sat Feb 25 05:31:59 2017
    210;  2111;1014;1.269;Sat Feb 25 05:32:09 2017
    211;  2121;1014;1.269;Sat Feb 25 05:32:19 2017
    212;  2131;1014;1.269;Sat Feb 25 05:32:29 2017
    213;  2141;1014;1.269;Sat Feb 25 05:32:39 2017
    214;  2151;1014;1.269;Sat Feb 25 05:32:49 2017
    215;  2161;1014;1.269;Sat Feb 25 05:32:59 2017
    216;  2171;1014;1.269;Sat Feb 25 05:33:09 2017
    217;  2181;1013;1.267;Sat Feb 25 05:33:19 2017
    218;  2191;1013;1.267;Sat Feb 25 05:33:29 2017
    219;  2201;1014;1.269;Sat Feb 25 05:33:39 2017
    220;  2212;1014;1.269;Sat Feb 25 05:33:50 2017
    221;  2222;1014;1.269;Sat Feb 25 05:34:00 2017
    222;  2232;1014;1.269;Sat Feb 25 05:34:10 2017
    223;  2242;1014;1.269;Sat Feb 25 05:34:20 2017
    224;  2252;1014;1.269;Sat Feb 25 05:34:30 2017
    225;  2262;1013;1.267;Sat Feb 25 05:34:40 2017
    226;  2272;1013;1.267;Sat Feb 25 05:34:50 2017
    227;  2282;1013;1.267;Sat Feb 25 05:35:00 2017
    228;  2292;1014;1.269;Sat Feb 25 05:35:10 2017
    229;  2302;1013;1.267;Sat Feb 25 05:35:20 2017
    230;  2312;1013;1.267;Sat Feb 25 05:35:30 2017
    231;  2322;1013;1.267;Sat Feb 25 05:35:40 2017
    232;  2332;1013;1.267;Sat Feb 25 05:35:50 2017
    233;  2342;1013;1.267;Sat Feb 25 05:36:00 2017
    234;  2352;1013;1.267;Sat Feb 25 05:36:10 2017
    235;  2362;1013;1.267;Sat Feb 25 05:36:20 2017
    236;  2372;1012;1.266;Sat Feb 25 05:36:30 2017
    237;  2382;1013;1.267;Sat Feb 25 05:36:40 2017
    238;  2392;1012;1.266;Sat Feb 25 05:36:50 2017
    239;  2402;1013;1.267;Sat Feb 25 05:37:00 2017
    240;  2412;1013;1.267;Sat Feb 25 05:37:10 2017
    241;  2422;1013;1.267;Sat Feb 25 05:37:20 2017
    242;  2433;1013;1.267;Sat Feb 25 05:37:31 2017
    243;  2443;1012;1.266;Sat Feb 25 05:37:41 2017
    244;  2453;1013;1.267;Sat Feb 25 05:37:51 2017
    245;  2463;1013;1.267;Sat Feb 25 05:38:01 2017
    246;  2473;1012;1.266;Sat Feb 25 05:38:11 2017
    247;  2483;1012;1.266;Sat Feb 25 05:38:21 2017
    248;  2493;1012;1.266;Sat Feb 25 05:38:31 2017
    249;  2503;1012;1.266;Sat Feb 25 05:38:41 2017
    250;  2513;1012;1.266;Sat Feb 25 05:38:51 2017
    251;  2523;1012;1.266;Sat Feb 25 05:39:01 2017
    252;  2533;1012;1.266;Sat Feb 25 05:39:11 2017
    253;  2543;1012;1.266;Sat Feb 25 05:39:21 2017
    254;  2553;1011;1.265;Sat Feb 25 05:39:31 2017
    255;  2563;1012;1.266;Sat Feb 25 05:39:41 2017
    256;  2573;1011;1.265;Sat Feb 25 05:39:51 2017
    257;  2583;1011;1.265;Sat Feb 25 05:40:01 2017
    258;  2593;1011;1.265;Sat Feb 25 05:40:11 2017
    259;  2603;1011;1.265;Sat Feb 25 05:40:21 2017
    260;  2613;1012;1.266;Sat Feb 25 05:40:31 2017
    261;  2623;1011;1.265;Sat Feb 25 05:40:41 2017
    262;  2633;1011;1.265;Sat Feb 25 05:40:51 2017
    263;  2643;1011;1.265;Sat Feb 25 05:41:01 2017
    264;  2653;1011;1.265;Sat Feb 25 05:41:11 2017
    265;  2664;1012;1.266;Sat Feb 25 05:41:22 2017
    266;  2674;1011;1.265;Sat Feb 25 05:41:32 2017
    267;  2684;1011;1.265;Sat Feb 25 05:41:42 2017
    268;  2694;1011;1.265;Sat Feb 25 05:41:52 2017
    269;  2704;1011;1.265;Sat Feb 25 05:42:02 2017
    270;  2714;1011;1.265;Sat Feb 25 05:42:12 2017
    271;  2724;1010;1.264;Sat Feb 25 05:42:22 2017
    272;  2734;1010;1.264;Sat Feb 25 05:42:32 2017
    273;  2744;1010;1.264;Sat Feb 25 05:42:42 2017
    274;  2754;1010;1.264;Sat Feb 25 05:42:52 2017
    275;  2764;1010;1.264;Sat Feb 25 05:43:02 2017
    276;  2774;1011;1.265;Sat Feb 25 05:43:12 2017
    277;  2784;1010;1.264;Sat Feb 25 05:43:22 2017
    278;  2794;1011;1.265;Sat Feb 25 05:43:32 2017
    279;  2804;1011;1.265;Sat Feb 25 05:43:42 2017
    280;  2814;1010;1.264;Sat Feb 25 05:43:52 2017
    281;  2824;1011;1.265;Sat Feb 25 05:44:02 2017
    282;  2834;1010;1.264;Sat Feb 25 05:44:12 2017
    283;  2844;1010;1.264;Sat Feb 25 05:44:22 2017
    284;  2854;1010;1.264;Sat Feb 25 05:44:32 2017
    285;  2864;1010;1.264;Sat Feb 25 05:44:42 2017
    286;  2874;1010;1.264;Sat Feb 25 05:44:52 2017
    287;  2885;1010;1.264;Sat Feb 25 05:45:03 2017
    288;  2895;1010;1.264;Sat Feb 25 05:45:13 2017
    289;  2905;1009;1.262;Sat Feb 25 05:45:23 2017
    290;  2915;1010;1.264;Sat Feb 25 05:45:33 2017
    291;  2925;1009;1.262;Sat Feb 25 05:45:43 2017
    292;  2935;1010;1.264;Sat Feb 25 05:45:53 2017
    293;  2945;1010;1.264;Sat Feb 25 05:46:03 2017
    294;  2955;1008;1.261;Sat Feb 25 05:46:13 2017
    295;  2965;1010;1.264;Sat Feb 25 05:46:23 2017
    296;  2975;1010;1.264;Sat Feb 25 05:46:33 2017
    297;  2985;1009;1.262;Sat Feb 25 05:46:43 2017
    298;  2995;1010;1.264;Sat Feb 25 05:46:53 2017
    299;  3005;1009;1.262;Sat Feb 25 05:47:03 2017
    300;  3015;1008;1.261;Sat Feb 25 05:47:13 2017
    301;  3025;1009;1.262;Sat Feb 25 05:47:23 2017
    302;  3035;1009;1.262;Sat Feb 25 05:47:33 2017
    303;  3045;1010;1.264;Sat Feb 25 05:47:43 2017
    304;  3055;1009;1.262;Sat Feb 25 05:47:53 2017
    305;  3065;1009;1.262;Sat Feb 25 05:48:03 2017
    306;  3075;1008;1.261;Sat Feb 25 05:48:13 2017
    307;  3085;1008;1.261;Sat Feb 25 05:48:23 2017
    308;  3095;1008;1.261;Sat Feb 25 05:48:33 2017
    309;  3105;1009;1.262;Sat Feb 25 05:48:43 2017
    310;  3116;1009;1.262;Sat Feb 25 05:48:54 2017
    311;  3126;1008;1.261;Sat Feb 25 05:49:04 2017
    312;  3136;1007;1.260;Sat Feb 25 05:49:14 2017
    313;  3146;1008;1.261;Sat Feb 25 05:49:24 2017
    314;  3156;1009;1.262;Sat Feb 25 05:49:34 2017
    315;  3166;1007;1.260;Sat Feb 25 05:49:44 2017
    316;  3176;1008;1.261;Sat Feb 25 05:49:54 2017
    317;  3186;1007;1.260;Sat Feb 25 05:50:04 2017
    318;  3196;1009;1.262;Sat Feb 25 05:50:14 2017
    319;  3206;1008;1.261;Sat Feb 25 05:50:24 2017
    320;  3216;1009;1.262;Sat Feb 25 05:50:34 2017
    321;  3226;1008;1.261;Sat Feb 25 05:50:44 2017
    322;  3236;1008;1.261;Sat Feb 25 05:50:54 2017
    323;  3246;1008;1.261;Sat Feb 25 05:51:04 2017
    324;  3256;1008;1.261;Sat Feb 25 05:51:14 2017
    325;  3266;1007;1.260;Sat Feb 25 05:51:24 2017
    326;  3276;1008;1.261;Sat Feb 25 05:51:34 2017
    327;  3286;1007;1.260;Sat Feb 25 05:51:44 2017
    328;  3296;1008;1.261;Sat Feb 25 05:51:54 2017
    329;  3306;1008;1.261;Sat Feb 25 05:52:04 2017
    330;  3316;1008;1.261;Sat Feb 25 05:52:14 2017
    331;  3326;1007;1.260;Sat Feb 25 05:52:24 2017
    332;  3337;1008;1.261;Sat Feb 25 05:52:35 2017
    333;  3347;1008;1.261;Sat Feb 25 05:52:45 2017
    334;  3357;1007;1.260;Sat Feb 25 05:52:55 2017
    335;  3367;1007;1.260;Sat Feb 25 05:53:05 2017
    336;  3377;1008;1.261;Sat Feb 25 05:53:15 2017
    337;  3387;1006;1.259;Sat Feb 25 05:53:25 2017
    338;  3397;1007;1.260;Sat Feb 25 05:53:35 2017
    339;  3407;1008;1.261;Sat Feb 25 05:53:45 2017
    340;  3417;1008;1.261;Sat Feb 25 05:53:55 2017
    341;  3427;1008;1.261;Sat Feb 25 05:54:05 2017
    342;  3437;1007;1.260;Sat Feb 25 05:54:15 2017
    343;  3447;1008;1.261;Sat Feb 25 05:54:25 2017
    344;  3457;1006;1.259;Sat Feb 25 05:54:35 2017
    345;  3467;1007;1.260;Sat Feb 25 05:54:45 2017
    346;  3477;1007;1.260;Sat Feb 25 05:54:55 2017
    347;  3487;1006;1.259;Sat Feb 25 05:55:05 2017
    348;  3497;1007;1.260;Sat Feb 25 05:55:15 2017
    349;  3507;1006;1.259;Sat Feb 25 05:55:25 2017
    350;  3517;1005;1.257;Sat Feb 25 05:55:35 2017
    351;  3527;1006;1.259;Sat Feb 25 05:55:45 2017
    352;  3537;1006;1.259;Sat Feb 25 05:55:55 2017
    353;  3547;1007;1.260;Sat Feb 25 05:56:05 2017
    354;  3558;1005;1.257;Sat Feb 25 05:56:16 2017
    355;  3568;1007;1.260;Sat Feb 25 05:56:26 2017
    356;  3578;1006;1.259;Sat Feb 25 05:56:36 2017
    357;  3588;1007;1.260;Sat Feb 25 05:56:46 2017
    358;  3598;1006;1.259;Sat Feb 25 05:56:56 2017
    359;  3608;1005;1.257;Sat Feb 25 05:57:06 2017
    360;  3618;1007;1.260;Sat Feb 25 05:57:16 2017
