N°;Secondes;Brut;Volts;Date
    209;  2100;1070;1.338;Mon Feb 20 20:05:07 2017
    210;  2111;1069;1.337;Mon Feb 20 20:05:18 2017
    211;  2121;1070;1.338;Mon Feb 20 20:05:28 2017
    212;  2131;1070;1.338;Mon Feb 20 20:05:38 2017
    213;  2141;1069;1.337;Mon Feb 20 20:05:48 2017
    214;  2151;1069;1.337;Mon Feb 20 20:05:58 2017
    215;  2161;1068;1.336;Mon Feb 20 20:06:08 2017
    216;  2171;1068;1.336;Mon Feb 20 20:06:18 2017
    217;  2181;1068;1.336;Mon Feb 20 20:06:28 2017
    218;  2191;1068;1.336;Mon Feb 20 20:06:38 2017
    219;  2201;1069;1.337;Mon Feb 20 20:06:48 2017
    220;  2211;1069;1.337;Mon Feb 20 20:06:58 2017
    221;  2221;1068;1.336;Mon Feb 20 20:07:08 2017
    222;  2231;1068;1.336;Mon Feb 20 20:07:18 2017
    223;  2241;1068;1.336;Mon Feb 20 20:07:28 2017
    224;  2251;1068;1.336;Mon Feb 20 20:07:38 2017
    225;  2261;1067;1.335;Mon Feb 20 20:07:48 2017
    226;  2271;1068;1.336;Mon Feb 20 20:07:58 2017
    227;  2281;1067;1.335;Mon Feb 20 20:08:08 2017
    228;  2291;1068;1.336;Mon Feb 20 20:08:18 2017
    229;  2301;1067;1.335;Mon Feb 20 20:08:28 2017
    230;  2311;1066;1.333;Mon Feb 20 20:08:38 2017
    231;  2321;1066;1.333;Mon Feb 20 20:08:48 2017
    232;  2331;1067;1.335;Mon Feb 20 20:08:58 2017
    233;  2342;1067;1.335;Mon Feb 20 20:09:09 2017
    234;  2352;1067;1.335;Mon Feb 20 20:09:19 2017
    235;  2362;1067;1.335;Mon Feb 20 20:09:29 2017
    236;  2372;1066;1.333;Mon Feb 20 20:09:39 2017
    237;  2382;1066;1.333;Mon Feb 20 20:09:49 2017
    238;  2392;1066;1.333;Mon Feb 20 20:09:59 2017
    239;  2402;1065;1.332;Mon Feb 20 20:10:09 2017
