N°;Secondes;Brut;Volts;Date
    256;  2573;1221;1.526;Mon Feb 20 21:45:03 2017
    257;  2583;1221;1.526;Mon Feb 20 21:45:13 2017
    258;  2593;1222;1.528;Mon Feb 20 21:45:23 2017
    259;  2603;1221;1.526;Mon Feb 20 21:45:33 2017
    260;  2613;1223;1.529;Mon Feb 20 21:45:43 2017
    261;  2623;1223;1.529;Mon Feb 20 21:45:53 2017
    262;  2633;1220;1.525;Mon Feb 20 21:46:03 2017
    263;  2643;1221;1.526;Mon Feb 20 21:46:13 2017
    264;  2653;1223;1.529;Mon Feb 20 21:46:23 2017
    265;  2663;1223;1.529;Mon Feb 20 21:46:33 2017
    266;  2673;1223;1.529;Mon Feb 20 21:46:43 2017
    267;  2683;1222;1.528;Mon Feb 20 21:46:53 2017
    268;  2693;1222;1.528;Mon Feb 20 21:47:03 2017
    269;  2703;1225;1.531;Mon Feb 20 21:47:13 2017
    270;  2713;1223;1.529;Mon Feb 20 21:47:23 2017
    271;  2723;1221;1.526;Mon Feb 20 21:47:33 2017
    272;  2733;1222;1.528;Mon Feb 20 21:47:43 2017
    273;  2744;1221;1.526;Mon Feb 20 21:47:54 2017
    274;  2754;1226;1.533;Mon Feb 20 21:48:04 2017
    275;  2764;1221;1.526;Mon Feb 20 21:48:14 2017
    276;  2774;1222;1.528;Mon Feb 20 21:48:24 2017
    277;  2784;1221;1.526;Mon Feb 20 21:48:34 2017
    278;  2794;1224;1.530;Mon Feb 20 21:48:44 2017
    279;  2804;1222;1.528;Mon Feb 20 21:48:54 2017
    280;  2814;1225;1.531;Mon Feb 20 21:49:04 2017
    281;  2824;1226;1.533;Mon Feb 20 21:49:14 2017
    282;  2834;1221;1.526;Mon Feb 20 21:49:24 2017
    283;  2844;1222;1.528;Mon Feb 20 21:49:34 2017
    284;  2854;1223;1.529;Mon Feb 20 21:49:44 2017
    285;  2864;1225;1.531;Mon Feb 20 21:49:54 2017
    286;  2874;1225;1.531;Mon Feb 20 21:50:04 2017
    287;  2884;1227;1.534;Mon Feb 20 21:50:14 2017
    288;  2894;1224;1.530;Mon Feb 20 21:50:24 2017
    289;  2904;1226;1.533;Mon Feb 20 21:50:34 2017
    290;  2914;1226;1.533;Mon Feb 20 21:50:44 2017
    291;  2924;1224;1.530;Mon Feb 20 21:50:54 2017
    292;  2934;1223;1.529;Mon Feb 20 21:51:04 2017
    293;  2944;1228;1.535;Mon Feb 20 21:51:14 2017
    294;  2954;1225;1.531;Mon Feb 20 21:51:24 2017
    295;  2965;1227;1.534;Mon Feb 20 21:51:35 2017
    296;  2975;1226;1.533;Mon Feb 20 21:51:45 2017
    297;  2985;1226;1.533;Mon Feb 20 21:51:55 2017
    298;  2995;1224;1.530;Mon Feb 20 21:52:05 2017
    299;  3005;1226;1.533;Mon Feb 20 21:52:15 2017
    300;  3015;1226;1.533;Mon Feb 20 21:52:25 2017
    301;  3025;1229;1.536;Mon Feb 20 21:52:35 2017
    302;  3035;1225;1.531;Mon Feb 20 21:52:45 2017
