N°;Secondes;Brut;Volts;Date
  34351; 29640; 62;1.250;Sun Dec 18 18:39:59 2016
  34491; 29760; 62;1.250;Sun Dec 18 18:41:59 2016
  34630; 29880; 62;1.250;Sun Dec 18 18:43:59 2016
  34769; 30000; 62;1.250;Sun Dec 18 18:45:59 2016
  34908; 30120; 62;1.250;Sun Dec 18 18:47:59 2016
  35047; 30240; 62;1.250;Sun Dec 18 18:49:59 2016
  35187; 30360; 62;1.250;Sun Dec 18 18:51:59 2016
  35326; 30480; 62;1.250;Sun Dec 18 18:53:59 2016
  35465; 30600; 62;1.250;Sun Dec 18 18:55:59 2016
  35604; 30720; 62;1.250;Sun Dec 18 18:57:59 2016
  35743; 30840; 62;1.250;Sun Dec 18 18:59:59 2016
  35882; 30960; 62;1.250;Sun Dec 18 19:01:59 2016
  36021; 31080; 62;1.250;Sun Dec 18 19:03:59 2016
  36160; 31200; 62;1.250;Sun Dec 18 19:05:59 2016
  36299; 31320; 62;1.250;Sun Dec 18 19:07:59 2016
  36439; 31440; 62;1.250;Sun Dec 18 19:09:59 2016
  36577; 31560; 62;1.250;Sun Dec 18 19:11:59 2016
  36717; 31680; 62;1.250;Sun Dec 18 19:13:59 2016
  36856; 31800; 62;1.250;Sun Dec 18 19:15:59 2016
  36994; 31920; 62;1.250;Sun Dec 18 19:17:59 2016
  37134; 32040; 62;1.250;Sun Dec 18 19:19:59 2016
  37273; 32160; 62;1.250;Sun Dec 18 19:21:59 2016
  37412; 32280; 62;1.250;Sun Dec 18 19:23:59 2016
  37550; 32400; 62;1.250;Sun Dec 18 19:25:59 2016
  37689; 32520; 62;1.250;Sun Dec 18 19:27:59 2016
  37828; 32640; 62;1.250;Sun Dec 18 19:29:59 2016
  37967; 32760; 62;1.250;Sun Dec 18 19:31:59 2016
  38107; 32880; 62;1.250;Sun Dec 18 19:33:59 2016
  38246; 33000; 62;1.250;Sun Dec 18 19:35:59 2016
  38385; 33120; 62;1.250;Sun Dec 18 19:37:59 2016
  38524; 33240; 62;1.250;Sun Dec 18 19:39:59 2016
  38663; 33360; 62;1.250;Sun Dec 18 19:41:59 2016
  38803; 33480; 62;1.250;Sun Dec 18 19:43:59 2016
  38942; 33600; 62;1.250;Sun Dec 18 19:45:59 2016
  39081; 33720; 62;1.250;Sun Dec 18 19:47:59 2016
  39220; 33840; 62;1.250;Sun Dec 18 19:49:59 2016
  39359; 33960; 62;1.250;Sun Dec 18 19:51:59 2016
  39498; 34080; 62;1.250;Sun Dec 18 19:53:59 2016
  39638; 34200; 62;1.250;Sun Dec 18 19:55:59 2016
  39777; 34320; 62;1.250;Sun Dec 18 19:57:59 2016
  39916; 34440; 62;1.250;Sun Dec 18 19:59:59 2016
  40055; 34560; 62;1.250;Sun Dec 18 20:01:59 2016
  40194; 34680; 62;1.250;Sun Dec 18 20:03:59 2016
  40333; 34800; 62;1.250;Sun Dec 18 20:05:59 2016
  40471; 34920; 62;1.250;Sun Dec 18 20:07:59 2016
  40610; 35040; 62;1.250;Sun Dec 18 20:09:59 2016
  40749; 35160; 62;1.250;Sun Dec 18 20:11:59 2016
  40888; 35280; 62;1.250;Sun Dec 18 20:13:59 2016
  41027; 35400; 62;1.250;Sun Dec 18 20:15:59 2016
  41165; 35520; 62;1.250;Sun Dec 18 20:17:59 2016
  41304; 35640; 62;1.250;Sun Dec 18 20:19:59 2016
  41443; 35760; 62;1.250;Sun Dec 18 20:21:59 2016
  41582; 35880; 62;1.250;Sun Dec 18 20:23:59 2016
  41722; 36000; 62;1.250;Sun Dec 18 20:25:59 2016
  41861; 36120; 62;1.250;Sun Dec 18 20:27:59 2016
  42000; 36240; 62;1.250;Sun Dec 18 20:29:59 2016
  42139; 36360; 62;1.250;Sun Dec 18 20:31:59 2016
  42278; 36480; 62;1.250;Sun Dec 18 20:33:59 2016
  42416; 36600; 62;1.250;Sun Dec 18 20:35:59 2016
  42555; 36720; 62;1.250;Sun Dec 18 20:37:59 2016
  42694; 36840; 62;1.250;Sun Dec 18 20:39:59 2016
  42833; 36960; 62;1.250;Sun Dec 18 20:41:59 2016
  42972; 37080; 62;1.250;Sun Dec 18 20:43:59 2016
  43111; 37200; 62;1.250;Sun Dec 18 20:45:59 2016
  43250; 37320; 62;1.250;Sun Dec 18 20:47:59 2016
  43389; 37440; 62;1.250;Sun Dec 18 20:49:59 2016
  43529; 37560; 62;1.250;Sun Dec 18 20:51:59 2016
  43668; 37680; 62;1.250;Sun Dec 18 20:53:59 2016
  43807; 37800; 62;1.250;Sun Dec 18 20:55:59 2016
  43946; 37920; 62;1.250;Sun Dec 18 20:57:59 2016
  44085; 38040; 62;1.250;Sun Dec 18 20:59:59 2016
  44224; 38160; 62;1.250;Sun Dec 18 21:01:59 2016
  44363; 38280; 62;1.250;Sun Dec 18 21:03:59 2016
  44502; 38400; 62;1.250;Sun Dec 18 21:05:59 2016
  44641; 38520; 62;1.250;Sun Dec 18 21:07:59 2016
  44780; 38640; 62;1.250;Sun Dec 18 21:09:59 2016
  44919; 38760; 62;1.250;Sun Dec 18 21:11:59 2016
  45058; 38880; 62;1.250;Sun Dec 18 21:13:59 2016
  45197; 39000; 62;1.250;Sun Dec 18 21:15:59 2016
  45336; 39120; 62;1.250;Sun Dec 18 21:17:59 2016
  45475; 39240; 62;1.250;Sun Dec 18 21:19:59 2016
  45614; 39360; 62;1.250;Sun Dec 18 21:21:59 2016
  45753; 39480; 62;1.250;Sun Dec 18 21:23:59 2016
  45892; 39600; 62;1.250;Sun Dec 18 21:25:59 2016
  46031; 39720; 62;1.250;Sun Dec 18 21:27:59 2016
  46170; 39840; 62;1.250;Sun Dec 18 21:29:59 2016
  46309; 39960; 62;1.250;Sun Dec 18 21:31:59 2016
  46448; 40080; 61;1.230;Sun Dec 18 21:33:59 2016
  46588; 40200; 62;1.250;Sun Dec 18 21:35:59 2016
  46727; 40320; 62;1.250;Sun Dec 18 21:37:59 2016
  46866; 40440; 61;1.230;Sun Dec 18 21:39:59 2016
  47005; 40560; 61;1.230;Sun Dec 18 21:41:59 2016
  47144; 40680; 62;1.250;Sun Dec 18 21:43:59 2016
  47284; 40800; 61;1.230;Sun Dec 18 21:45:59 2016
  47423; 40920; 62;1.250;Sun Dec 18 21:47:59 2016
  47561; 41040; 61;1.230;Sun Dec 18 21:49:59 2016
  47701; 41160; 61;1.230;Sun Dec 18 21:51:59 2016
  47840; 41280; 61;1.230;Sun Dec 18 21:53:59 2016
  47979; 41400; 61;1.230;Sun Dec 18 21:55:59 2016
  48118; 41520; 61;1.230;Sun Dec 18 21:57:59 2016
  48257; 41640; 61;1.230;Sun Dec 18 21:59:59 2016
  48397; 41760; 61;1.230;Sun Dec 18 22:01:59 2016
  48536; 41880; 61;1.230;Sun Dec 18 22:03:59 2016
  48675; 42000; 61;1.230;Sun Dec 18 22:05:59 2016
  48814; 42120; 61;1.230;Sun Dec 18 22:07:59 2016
  48953; 42240; 61;1.230;Sun Dec 18 22:09:59 2016
  49092; 42360; 61;1.230;Sun Dec 18 22:11:59 2016
  49231; 42480; 61;1.230;Sun Dec 18 22:13:59 2016
  49370; 42600; 61;1.230;Sun Dec 18 22:15:59 2016
  49508; 42720; 61;1.230;Sun Dec 18 22:17:59 2016
  49648; 42840; 61;1.230;Sun Dec 18 22:19:59 2016
  49786; 42960; 61;1.230;Sun Dec 18 22:21:59 2016
  49925; 43080; 61;1.230;Sun Dec 18 22:23:59 2016
  50062; 43200; 61;1.230;Sun Dec 18 22:25:59 2016
  50202; 43320; 61;1.230;Sun Dec 18 22:27:59 2016
  50341; 43440; 61;1.230;Sun Dec 18 22:29:59 2016
  50480; 43560; 61;1.230;Sun Dec 18 22:31:59 2016
  50619; 43680; 61;1.230;Sun Dec 18 22:33:59 2016
  50758; 43800; 61;1.230;Sun Dec 18 22:35:59 2016
  50898; 43920; 61;1.230;Sun Dec 18 22:37:59 2016
  51037; 44040; 61;1.230;Sun Dec 18 22:39:59 2016
  51176; 44160; 61;1.230;Sun Dec 18 22:41:59 2016
  51315; 44280; 61;1.230;Sun Dec 18 22:43:59 2016
  51454; 44400; 61;1.230;Sun Dec 18 22:45:59 2016
  51593; 44520; 61;1.230;Sun Dec 18 22:47:59 2016
  51732; 44640; 61;1.230;Sun Dec 18 22:49:59 2016
  51872; 44760; 61;1.230;Sun Dec 18 22:51:59 2016
  52011; 44880; 61;1.230;Sun Dec 18 22:53:59 2016
  52150; 45000; 61;1.230;Sun Dec 18 22:55:59 2016
  52289; 45120; 61;1.230;Sun Dec 18 22:57:59 2016
  52428; 45240; 61;1.230;Sun Dec 18 22:59:59 2016
  52567; 45360; 61;1.230;Sun Dec 18 23:01:59 2016
  52707; 45480; 61;1.230;Sun Dec 18 23:03:59 2016
  52845; 45600; 61;1.230;Sun Dec 18 23:05:59 2016
  52985; 45720; 61;1.230;Sun Dec 18 23:07:59 2016
  53124; 45840; 61;1.230;Sun Dec 18 23:09:59 2016
  53263; 45960; 61;1.230;Sun Dec 18 23:11:59 2016
  53402; 46080; 61;1.230;Sun Dec 18 23:13:59 2016
  53541; 46200; 61;1.230;Sun Dec 18 23:15:59 2016
  53680; 46320; 61;1.230;Sun Dec 18 23:17:59 2016
  53820; 46440; 61;1.230;Sun Dec 18 23:19:59 2016
  53959; 46560; 61;1.230;Sun Dec 18 23:21:59 2016
  54098; 46680; 61;1.230;Sun Dec 18 23:23:59 2016
