N°;Secondes;Brut;Volts;Date
     65;   658;1095;1.369;Wed Feb 22 08:09:52 2017
     66;   668;1095;1.369;Wed Feb 22 08:10:02 2017
     67;   678;1095;1.369;Wed Feb 22 08:10:12 2017
     68;   688;1096;1.371;Wed Feb 22 08:10:22 2017
     69;   698;1096;1.371;Wed Feb 22 08:10:32 2017
     70;   708;1096;1.371;Wed Feb 22 08:10:42 2017
     71;   718;1097;1.372;Wed Feb 22 08:10:52 2017
     72;   728;1097;1.372;Wed Feb 22 08:11:02 2017
     73;   738;1097;1.372;Wed Feb 22 08:11:12 2017
     74;   748;1098;1.373;Wed Feb 22 08:11:22 2017
     75;   758;1098;1.373;Wed Feb 22 08:11:32 2017
     76;   768;1098;1.373;Wed Feb 22 08:11:42 2017
     77;   778;1098;1.373;Wed Feb 22 08:11:52 2017
     78;   788;1099;1.374;Wed Feb 22 08:12:02 2017
     79;   798;1099;1.374;Wed Feb 22 08:12:12 2017
     80;   808;1099;1.374;Wed Feb 22 08:12:22 2017
     81;   818;1099;1.374;Wed Feb 22 08:12:32 2017
     82;   828;1100;1.376;Wed Feb 22 08:12:42 2017
     83;   838;1100;1.376;Wed Feb 22 08:12:52 2017
     84;   848;1100;1.376;Wed Feb 22 08:13:02 2017
     85;   859;1101;1.377;Wed Feb 22 08:13:13 2017
     86;   869;1101;1.377;Wed Feb 22 08:13:23 2017
     87;   879;1101;1.377;Wed Feb 22 08:13:33 2017
     88;   889;1101;1.377;Wed Feb 22 08:13:43 2017
     89;   899;1101;1.377;Wed Feb 22 08:13:53 2017
     90;   909;1102;1.378;Wed Feb 22 08:14:03 2017
     91;   919;1102;1.378;Wed Feb 22 08:14:13 2017
     92;   929;1102;1.378;Wed Feb 22 08:14:23 2017
     93;   939;1102;1.378;Wed Feb 22 08:14:33 2017
     94;   949;1103;1.379;Wed Feb 22 08:14:43 2017
     95;   959;1103;1.379;Wed Feb 22 08:14:53 2017
     96;   969;1104;1.381;Wed Feb 22 08:15:03 2017
     97;   979;1104;1.381;Wed Feb 22 08:15:13 2017
     98;   989;1104;1.381;Wed Feb 22 08:15:23 2017
     99;   999;1104;1.381;Wed Feb 22 08:15:33 2017
    100;  1009;1105;1.382;Wed Feb 22 08:15:43 2017
    101;  1019;1105;1.382;Wed Feb 22 08:15:53 2017
    102;  1029;1105;1.382;Wed Feb 22 08:16:03 2017
    103;  1039;1105;1.382;Wed Feb 22 08:16:13 2017
    104;  1049;1106;1.383;Wed Feb 22 08:16:23 2017
    105;  1059;1106;1.383;Wed Feb 22 08:16:33 2017
    106;  1069;1106;1.383;Wed Feb 22 08:16:43 2017
    107;  1079;1106;1.383;Wed Feb 22 08:16:53 2017
    108;  1090;1106;1.383;Wed Feb 22 08:17:04 2017
    109;  1100;1106;1.383;Wed Feb 22 08:17:14 2017
    110;  1110;1107;1.384;Wed Feb 22 08:17:24 2017
    111;  1120;1107;1.384;Wed Feb 22 08:17:34 2017
    112;  1130;1107;1.384;Wed Feb 22 08:17:44 2017
    113;  1140;1107;1.384;Wed Feb 22 08:17:54 2017
    114;  1150;1108;1.386;Wed Feb 22 08:18:04 2017
    115;  1160;1108;1.386;Wed Feb 22 08:18:14 2017
    116;  1170;1108;1.386;Wed Feb 22 08:18:24 2017
    117;  1180;1109;1.387;Wed Feb 22 08:18:34 2017
    118;  1190;1109;1.387;Wed Feb 22 08:18:44 2017
    119;  1200;1109;1.387;Wed Feb 22 08:18:54 2017
    120;  1210;1109;1.387;Wed Feb 22 08:19:04 2017
    121;  1220;1109;1.387;Wed Feb 22 08:19:14 2017
    122;  1230;1110;1.388;Wed Feb 22 08:19:24 2017
    123;  1240;1110;1.388;Wed Feb 22 08:19:34 2017
    124;  1250;1110;1.388;Wed Feb 22 08:19:44 2017
    125;  1260;1110;1.388;Wed Feb 22 08:19:54 2017
    126;  1270;1110;1.388;Wed Feb 22 08:20:04 2017
    127;  1280;1111;1.389;Wed Feb 22 08:20:14 2017
    128;  1290;1111;1.389;Wed Feb 22 08:20:24 2017
    129;  1300;1111;1.389;Wed Feb 22 08:20:34 2017
    130;  1311;1111;1.389;Wed Feb 22 08:20:45 2017
    131;  1321;1111;1.389;Wed Feb 22 08:20:55 2017
    132;  1331;1111;1.389;Wed Feb 22 08:21:05 2017
    133;  1341;1112;1.391;Wed Feb 22 08:21:15 2017
    134;  1351;1112;1.391;Wed Feb 22 08:21:25 2017
    135;  1361;1112;1.391;Wed Feb 22 08:21:35 2017
    136;  1371;1112;1.391;Wed Feb 22 08:21:45 2017
    137;  1381;1112;1.391;Wed Feb 22 08:21:55 2017
    138;  1391;1112;1.391;Wed Feb 22 08:22:05 2017
    139;  1401;1113;1.392;Wed Feb 22 08:22:15 2017
    140;  1411;1113;1.392;Wed Feb 22 08:22:25 2017
    141;  1421;1113;1.392;Wed Feb 22 08:22:35 2017
    142;  1431;1114;1.393;Wed Feb 22 08:22:45 2017
    143;  1441;1114;1.393;Wed Feb 22 08:22:55 2017
    144;  1451;1114;1.393;Wed Feb 22 08:23:05 2017
    145;  1461;1114;1.393;Wed Feb 22 08:23:15 2017
    146;  1471;1114;1.393;Wed Feb 22 08:23:25 2017
    147;  1481;1114;1.393;Wed Feb 22 08:23:35 2017
    148;  1491;1114;1.393;Wed Feb 22 08:23:45 2017
    149;  1501;1114;1.393;Wed Feb 22 08:23:55 2017
    150;  1511;1115;1.394;Wed Feb 22 08:24:05 2017
    151;  1521;1115;1.394;Wed Feb 22 08:24:15 2017
    152;  1532;1115;1.394;Wed Feb 22 08:24:26 2017
    153;  1542;1116;1.396;Wed Feb 22 08:24:36 2017
    154;  1552;1115;1.394;Wed Feb 22 08:24:46 2017
    155;  1562;1116;1.396;Wed Feb 22 08:24:56 2017
    156;  1572;1116;1.396;Wed Feb 22 08:25:06 2017
    157;  1582;1116;1.396;Wed Feb 22 08:25:16 2017
    158;  1592;1117;1.397;Wed Feb 22 08:25:26 2017
    159;  1602;1117;1.397;Wed Feb 22 08:25:36 2017
    160;  1612;1117;1.397;Wed Feb 22 08:25:46 2017
    161;  1622;1117;1.397;Wed Feb 22 08:25:56 2017
    162;  1632;1117;1.397;Wed Feb 22 08:26:06 2017
    163;  1642;1117;1.397;Wed Feb 22 08:26:16 2017
    164;  1652;1117;1.397;Wed Feb 22 08:26:26 2017
    165;  1662;1117;1.397;Wed Feb 22 08:26:36 2017
    166;  1672;1118;1.398;Wed Feb 22 08:26:46 2017
    167;  1683;1118;1.398;Wed Feb 22 08:26:57 2017
    168;  1693;1119;1.399;Wed Feb 22 08:27:07 2017
    169;  1703;1119;1.399;Wed Feb 22 08:27:17 2017
    170;  1713;1119;1.399;Wed Feb 22 08:27:27 2017
    171;  1723;1120;1.401;Wed Feb 22 08:27:37 2017
    172;  1733;1146;1.433;Wed Feb 22 08:27:47 2017
    173;  1743;1147;1.434;Wed Feb 22 08:27:57 2017
    174;  1753;1147;1.434;Wed Feb 22 08:28:07 2017
    175;  1763;1148;1.435;Wed Feb 22 08:28:17 2017
    176;  1773;1149;1.437;Wed Feb 22 08:28:27 2017
    177;  1783;1149;1.437;Wed Feb 22 08:28:37 2017
    178;  1793;1149;1.437;Wed Feb 22 08:28:47 2017
    179;  1803;1154;1.443;Wed Feb 22 08:28:57 2017
    180;  1813;1150;1.438;Wed Feb 22 08:29:07 2017
    181;  1823;1155;1.444;Wed Feb 22 08:29:17 2017
    182;  1833;1155;1.444;Wed Feb 22 08:29:27 2017
    183;  1843;1155;1.444;Wed Feb 22 08:29:37 2017
    184;  1853;1156;1.445;Wed Feb 22 08:29:47 2017
    185;  1863;1156;1.445;Wed Feb 22 08:29:57 2017
    186;  1873;1156;1.445;Wed Feb 22 08:30:07 2017
    187;  1883;1156;1.445;Wed Feb 22 08:30:17 2017
    188;  1893;1157;1.447;Wed Feb 22 08:30:27 2017
    189;  1904;1157;1.447;Wed Feb 22 08:30:38 2017
    190;  1914;1157;1.447;Wed Feb 22 08:30:48 2017
    191;  1924;1157;1.447;Wed Feb 22 08:30:58 2017
    192;  1934;1158;1.448;Wed Feb 22 08:31:08 2017
    193;  1944;1158;1.448;Wed Feb 22 08:31:18 2017
    194;  1954;1159;1.449;Wed Feb 22 08:31:28 2017
    195;  1964;1159;1.449;Wed Feb 22 08:31:38 2017
    196;  1974;1159;1.449;Wed Feb 22 08:31:48 2017
    197;  1984;1159;1.449;Wed Feb 22 08:31:58 2017
    198;  1994;1159;1.449;Wed Feb 22 08:32:08 2017
    199;  2004;1159;1.449;Wed Feb 22 08:32:18 2017
    200;  2014;1160;1.450;Wed Feb 22 08:32:28 2017
    201;  2024;1160;1.450;Wed Feb 22 08:32:38 2017
    202;  2034;1161;1.452;Wed Feb 22 08:32:48 2017
    203;  2044;1160;1.450;Wed Feb 22 08:32:58 2017
    204;  2054;1161;1.452;Wed Feb 22 08:33:08 2017
    205;  2064;1161;1.452;Wed Feb 22 08:33:18 2017
    206;  2074;1161;1.452;Wed Feb 22 08:33:28 2017
    207;  2084;1161;1.452;Wed Feb 22 08:33:38 2017
    208;  2094;1161;1.452;Wed Feb 22 08:33:48 2017
    209;  2104;1161;1.452;Wed Feb 22 08:33:58 2017
    210;  2114;1162;1.453;Wed Feb 22 08:34:08 2017
    211;  2124;1162;1.453;Wed Feb 22 08:34:18 2017
    212;  2135;1162;1.453;Wed Feb 22 08:34:29 2017
    213;  2145;1162;1.453;Wed Feb 22 08:34:39 2017
    214;  2155;1163;1.454;Wed Feb 22 08:34:49 2017
    215;  2165;1163;1.454;Wed Feb 22 08:34:59 2017
    216;  2175;1163;1.454;Wed Feb 22 08:35:09 2017
    217;  2185;1163;1.454;Wed Feb 22 08:35:19 2017
    218;  2195;1163;1.454;Wed Feb 22 08:35:29 2017
    219;  2205;1164;1.455;Wed Feb 22 08:35:39 2017
    220;  2215;1164;1.455;Wed Feb 22 08:35:49 2017
    221;  2225;1164;1.455;Wed Feb 22 08:35:59 2017
    222;  2235;1164;1.455;Wed Feb 22 08:36:09 2017
    223;  2245;1164;1.455;Wed Feb 22 08:36:19 2017
    224;  2255;1165;1.457;Wed Feb 22 08:36:29 2017
    225;  2265;1165;1.457;Wed Feb 22 08:36:39 2017
    226;  2275;1165;1.457;Wed Feb 22 08:36:49 2017
    227;  2285;1165;1.457;Wed Feb 22 08:36:59 2017
    228;  2295;1165;1.457;Wed Feb 22 08:37:09 2017
    229;  2305;1165;1.457;Wed Feb 22 08:37:19 2017
    230;  2315;1165;1.457;Wed Feb 22 08:37:29 2017
    231;  2325;1166;1.458;Wed Feb 22 08:37:39 2017
    232;  2335;1166;1.458;Wed Feb 22 08:37:49 2017
    233;  2345;1166;1.458;Wed Feb 22 08:37:59 2017
    234;  2356;1166;1.458;Wed Feb 22 08:38:10 2017
    235;  2366;1167;1.459;Wed Feb 22 08:38:20 2017
    236;  2376;1167;1.459;Wed Feb 22 08:38:30 2017
    237;  2386;1167;1.459;Wed Feb 22 08:38:40 2017
    238;  2396;1167;1.459;Wed Feb 22 08:38:50 2017
    239;  2406;1167;1.459;Wed Feb 22 08:39:00 2017
    240;  2416;1167;1.459;Wed Feb 22 08:39:10 2017
    241;  2426;1168;1.460;Wed Feb 22 08:39:20 2017
    242;  2436;1167;1.459;Wed Feb 22 08:39:30 2017
    243;  2446;1168;1.460;Wed Feb 22 08:39:40 2017
    244;  2456;1168;1.460;Wed Feb 22 08:39:50 2017
    245;  2466;1168;1.460;Wed Feb 22 08:40:00 2017
    246;  2476;1168;1.460;Wed Feb 22 08:40:10 2017
    247;  2486;1169;1.462;Wed Feb 22 08:40:20 2017
    248;  2496;1169;1.462;Wed Feb 22 08:40:30 2017
    249;  2506;1169;1.462;Wed Feb 22 08:40:40 2017
    250;  2516;1169;1.462;Wed Feb 22 08:40:50 2017
    251;  2526;1169;1.462;Wed Feb 22 08:41:00 2017
    252;  2536;1169;1.462;Wed Feb 22 08:41:10 2017
    253;  2546;1169;1.462;Wed Feb 22 08:41:20 2017
    254;  2556;1169;1.462;Wed Feb 22 08:41:30 2017
    255;  2566;1169;1.462;Wed Feb 22 08:41:40 2017
    256;  2577;1169;1.462;Wed Feb 22 08:41:51 2017
    257;  2587;1170;1.463;Wed Feb 22 08:42:01 2017
    258;  2597;1170;1.463;Wed Feb 22 08:42:11 2017
    259;  2607;1169;1.462;Wed Feb 22 08:42:21 2017
    260;  2617;1169;1.462;Wed Feb 22 08:42:31 2017
    261;  2627;1170;1.463;Wed Feb 22 08:42:41 2017
    262;  2637;1169;1.462;Wed Feb 22 08:42:51 2017
    263;  2647;1170;1.463;Wed Feb 22 08:43:01 2017
    264;  2657;1170;1.463;Wed Feb 22 08:43:11 2017
    265;  2667;1171;1.464;Wed Feb 22 08:43:21 2017
    266;  2677;1171;1.464;Wed Feb 22 08:43:31 2017
    267;  2687;1171;1.464;Wed Feb 22 08:43:41 2017
    268;  2697;1171;1.464;Wed Feb 22 08:43:51 2017
    269;  2707;1171;1.464;Wed Feb 22 08:44:01 2017
    270;  2717;1171;1.464;Wed Feb 22 08:44:11 2017
    271;  2727;1171;1.464;Wed Feb 22 08:44:21 2017
    272;  2737;1171;1.464;Wed Feb 22 08:44:31 2017
    273;  2747;1171;1.464;Wed Feb 22 08:44:41 2017
    274;  2757;1172;1.465;Wed Feb 22 08:44:51 2017
    275;  2767;1172;1.465;Wed Feb 22 08:45:01 2017
    276;  2777;1172;1.465;Wed Feb 22 08:45:11 2017
    277;  2787;1172;1.465;Wed Feb 22 08:45:21 2017
    278;  2797;1172;1.465;Wed Feb 22 08:45:31 2017
    279;  2808;1172;1.465;Wed Feb 22 08:45:42 2017
    280;  2818;1172;1.465;Wed Feb 22 08:45:52 2017
    281;  2828;1172;1.465;Wed Feb 22 08:46:02 2017
    282;  2838;1172;1.465;Wed Feb 22 08:46:12 2017
    283;  2848;1172;1.465;Wed Feb 22 08:46:22 2017
    284;  2858;1172;1.465;Wed Feb 22 08:46:32 2017
    285;  2868;1172;1.465;Wed Feb 22 08:46:42 2017
    286;  2878;1173;1.467;Wed Feb 22 08:46:52 2017
    287;  2888;1172;1.465;Wed Feb 22 08:47:02 2017
    288;  2898;1173;1.467;Wed Feb 22 08:47:12 2017
    289;  2908;1173;1.467;Wed Feb 22 08:47:22 2017
    290;  2918;1173;1.467;Wed Feb 22 08:47:32 2017
    291;  2928;1173;1.467;Wed Feb 22 08:47:42 2017
    292;  2938;1173;1.467;Wed Feb 22 08:47:52 2017
    293;  2948;1173;1.467;Wed Feb 22 08:48:02 2017
    294;  2958;1173;1.467;Wed Feb 22 08:48:12 2017
    295;  2968;1174;1.468;Wed Feb 22 08:48:22 2017
    296;  2978;1174;1.468;Wed Feb 22 08:48:32 2017
    297;  2988;1174;1.468;Wed Feb 22 08:48:42 2017
    298;  2998;1174;1.468;Wed Feb 22 08:48:52 2017
    299;  3008;1174;1.468;Wed Feb 22 08:49:02 2017
    300;  3018;1174;1.468;Wed Feb 22 08:49:12 2017
    301;  3028;1174;1.468;Wed Feb 22 08:49:22 2017
    302;  3039;1174;1.468;Wed Feb 22 08:49:33 2017
    303;  3049;1175;1.469;Wed Feb 22 08:49:43 2017
    304;  3059;1174;1.468;Wed Feb 22 08:49:53 2017
    305;  3069;1175;1.469;Wed Feb 22 08:50:03 2017
    306;  3079;1175;1.469;Wed Feb 22 08:50:13 2017
    307;  3089;1174;1.468;Wed Feb 22 08:50:23 2017
    308;  3099;1175;1.469;Wed Feb 22 08:50:33 2017
    309;  3109;1175;1.469;Wed Feb 22 08:50:43 2017
    310;  3119;1175;1.469;Wed Feb 22 08:50:53 2017
    311;  3129;1175;1.469;Wed Feb 22 08:51:03 2017
    312;  3139;1176;1.470;Wed Feb 22 08:51:13 2017
    313;  3149;1175;1.469;Wed Feb 22 08:51:23 2017
    314;  3159;1175;1.469;Wed Feb 22 08:51:33 2017
    315;  3169;1176;1.470;Wed Feb 22 08:51:43 2017
    316;  3179;1176;1.470;Wed Feb 22 08:51:53 2017
    317;  3189;1176;1.470;Wed Feb 22 08:52:03 2017
    318;  3199;1176;1.470;Wed Feb 22 08:52:13 2017
    319;  3209;1176;1.470;Wed Feb 22 08:52:23 2017
    320;  3219;1176;1.470;Wed Feb 22 08:52:33 2017
    321;  3229;1176;1.470;Wed Feb 22 08:52:43 2017
    322;  3239;1176;1.470;Wed Feb 22 08:52:53 2017
    323;  3249;1176;1.470;Wed Feb 22 08:53:03 2017
    324;  3260;1177;1.472;Wed Feb 22 08:53:14 2017
    325;  3270;1176;1.470;Wed Feb 22 08:53:24 2017
    326;  3280;1177;1.472;Wed Feb 22 08:53:34 2017
    327;  3290;1177;1.472;Wed Feb 22 08:53:44 2017
    328;  3300;1177;1.472;Wed Feb 22 08:53:54 2017
    329;  3310;1177;1.472;Wed Feb 22 08:54:04 2017
    330;  3320;1177;1.472;Wed Feb 22 08:54:14 2017
    331;  3330;1177;1.472;Wed Feb 22 08:54:24 2017
    332;  3340;1177;1.472;Wed Feb 22 08:54:34 2017
    333;  3350;1177;1.472;Wed Feb 22 08:54:44 2017
    334;  3360;1177;1.472;Wed Feb 22 08:54:54 2017
    335;  3370;1177;1.472;Wed Feb 22 08:55:04 2017
    336;  3380;1177;1.472;Wed Feb 22 08:55:14 2017
    337;  3390;1178;1.473;Wed Feb 22 08:55:24 2017
    338;  3400;1177;1.472;Wed Feb 22 08:55:34 2017
    339;  3410;1178;1.473;Wed Feb 22 08:55:44 2017
    340;  3420;1177;1.472;Wed Feb 22 08:55:54 2017
    341;  3430;1178;1.473;Wed Feb 22 08:56:04 2017
    342;  3440;1178;1.473;Wed Feb 22 08:56:14 2017
    343;  3450;1178;1.473;Wed Feb 22 08:56:24 2017
    344;  3460;1178;1.473;Wed Feb 22 08:56:34 2017
    345;  3470;1178;1.473;Wed Feb 22 08:56:44 2017
    346;  3481;1178;1.473;Wed Feb 22 08:56:55 2017
    347;  3491;1178;1.473;Wed Feb 22 08:57:05 2017
    348;  3501;1178;1.473;Wed Feb 22 08:57:15 2017
    349;  3511;1179;1.474;Wed Feb 22 08:57:25 2017
    350;  3521;1178;1.473;Wed Feb 22 08:57:35 2017
    351;  3531;1179;1.474;Wed Feb 22 08:57:45 2017
    352;  3541;1179;1.474;Wed Feb 22 08:57:55 2017
    353;  3551;1179;1.474;Wed Feb 22 08:58:05 2017
    354;  3561;1179;1.474;Wed Feb 22 08:58:15 2017
    355;  3571;1179;1.474;Wed Feb 22 08:58:25 2017
    356;  3581;1179;1.474;Wed Feb 22 08:58:35 2017
    357;  3591;1179;1.474;Wed Feb 22 08:58:45 2017
    358;  3601;1179;1.474;Wed Feb 22 08:58:55 2017
    359;  3611;1179;1.474;Wed Feb 22 08:59:05 2017
    360;  3621;1179;1.474;Wed Feb 22 08:59:15 2017
    361;  3631;1179;1.474;Wed Feb 22 08:59:25 2017
    362;  3641;1179;1.474;Wed Feb 22 08:59:35 2017
    363;  3651;1179;1.474;Wed Feb 22 08:59:45 2017
    364;  3661;1179;1.474;Wed Feb 22 08:59:55 2017
    365;  3671;1180;1.475;Wed Feb 22 09:00:05 2017
    366;  3681;1179;1.474;Wed Feb 22 09:00:15 2017
    367;  3691;1180;1.475;Wed Feb 22 09:00:25 2017
    368;  3701;1179;1.474;Wed Feb 22 09:00:35 2017
    369;  3712;1180;1.475;Wed Feb 22 09:00:46 2017
    370;  3722;1179;1.474;Wed Feb 22 09:00:56 2017
    371;  3732;1180;1.475;Wed Feb 22 09:01:06 2017
    372;  3742;1180;1.475;Wed Feb 22 09:01:16 2017
    373;  3752;1180;1.475;Wed Feb 22 09:01:26 2017
    374;  3762;1180;1.475;Wed Feb 22 09:01:36 2017
    375;  3772;1180;1.475;Wed Feb 22 09:01:46 2017
    376;  3782;1180;1.475;Wed Feb 22 09:01:56 2017
    377;  3792;1180;1.475;Wed Feb 22 09:02:06 2017
    378;  3802;1180;1.475;Wed Feb 22 09:02:16 2017
    379;  3812;1180;1.475;Wed Feb 22 09:02:26 2017
    380;  3822;1180;1.475;Wed Feb 22 09:02:36 2017
    381;  3832;1180;1.475;Wed Feb 22 09:02:46 2017
    382;  3842;1181;1.476;Wed Feb 22 09:02:56 2017
    383;  3852;1181;1.476;Wed Feb 22 09:03:06 2017
    384;  3862;1181;1.476;Wed Feb 22 09:03:16 2017
    385;  3872;1180;1.475;Wed Feb 22 09:03:26 2017
    386;  3882;1180;1.475;Wed Feb 22 09:03:36 2017
    387;  3892;1181;1.476;Wed Feb 22 09:03:46 2017
    388;  3902;1181;1.476;Wed Feb 22 09:03:56 2017
    389;  3912;1181;1.476;Wed Feb 22 09:04:06 2017
    390;  3922;1181;1.476;Wed Feb 22 09:04:16 2017
    391;  3933;1181;1.476;Wed Feb 22 09:04:27 2017
    392;  3943;1181;1.476;Wed Feb 22 09:04:37 2017
    393;  3953;1181;1.476;Wed Feb 22 09:04:47 2017
    394;  3963;1181;1.476;Wed Feb 22 09:04:57 2017
    395;  3973;1181;1.476;Wed Feb 22 09:05:07 2017
    396;  3983;1181;1.476;Wed Feb 22 09:05:17 2017
    397;  3993;1182;1.478;Wed Feb 22 09:05:27 2017
    398;  4003;1181;1.476;Wed Feb 22 09:05:37 2017
    399;  4013;1181;1.476;Wed Feb 22 09:05:47 2017
    400;  4023;1181;1.476;Wed Feb 22 09:05:57 2017
    401;  4033;1181;1.476;Wed Feb 22 09:06:07 2017
    402;  4043;1182;1.478;Wed Feb 22 09:06:17 2017
    403;  4053;1182;1.478;Wed Feb 22 09:06:27 2017
    404;  4063;1182;1.478;Wed Feb 22 09:06:37 2017
    405;  4073;1183;1.479;Wed Feb 22 09:06:47 2017
    406;  4083;1183;1.479;Wed Feb 22 09:06:57 2017
    407;  4093;1182;1.478;Wed Feb 22 09:07:07 2017
    408;  4103;1182;1.478;Wed Feb 22 09:07:17 2017
    409;  4113;1184;1.480;Wed Feb 22 09:07:27 2017
    410;  4123;1183;1.479;Wed Feb 22 09:07:37 2017
    411;  4133;1184;1.480;Wed Feb 22 09:07:47 2017
    412;  4143;1184;1.480;Wed Feb 22 09:07:57 2017
    413;  4153;1184;1.480;Wed Feb 22 09:08:07 2017
    414;  4164;1184;1.480;Wed Feb 22 09:08:18 2017
    415;  4174;1184;1.480;Wed Feb 22 09:08:28 2017
    416;  4184;1183;1.479;Wed Feb 22 09:08:38 2017
    417;  4194;1184;1.480;Wed Feb 22 09:08:48 2017
    418;  4204;1184;1.480;Wed Feb 22 09:08:58 2017
    419;  4214;1185;1.481;Wed Feb 22 09:09:08 2017
    420;  4224;1185;1.481;Wed Feb 22 09:09:18 2017
    421;  4234;1185;1.481;Wed Feb 22 09:09:28 2017
    422;  4244;1185;1.481;Wed Feb 22 09:09:38 2017
    423;  4254;1184;1.480;Wed Feb 22 09:09:48 2017
    424;  4264;1185;1.481;Wed Feb 22 09:09:58 2017
    425;  4274;1184;1.480;Wed Feb 22 09:10:08 2017
    426;  4284;1185;1.481;Wed Feb 22 09:10:18 2017
    427;  4294;1185;1.481;Wed Feb 22 09:10:28 2017
    428;  4304;1185;1.481;Wed Feb 22 09:10:38 2017
    429;  4314;1185;1.481;Wed Feb 22 09:10:48 2017
    430;  4324;1185;1.481;Wed Feb 22 09:10:58 2017
    431;  4334;1185;1.481;Wed Feb 22 09:11:08 2017
    432;  4344;1185;1.481;Wed Feb 22 09:11:18 2017
    433;  4354;1185;1.481;Wed Feb 22 09:11:28 2017
    434;  4364;1185;1.481;Wed Feb 22 09:11:38 2017
    435;  4374;1186;1.483;Wed Feb 22 09:11:48 2017
    436;  4385;1186;1.483;Wed Feb 22 09:11:59 2017
    437;  4395;1186;1.483;Wed Feb 22 09:12:09 2017
    438;  4405;1186;1.483;Wed Feb 22 09:12:19 2017
